Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
549,5.7183,1349,1516,1487,1438,74.4,105.7,93.3,88.2,136,194,202,216,219,186,149,126
550,5.6382,1286,1509,1426,1425,74.2,99.3,91.7,85.9,143,186,204,211,204,172,144,119
551,6.2517,1242,1432,1368,1395,79.7,81.7,75.5,77,133,174,195,197,210,184,157,116
552,13.61,1258,1400,1375,1342,77.4,81.3,76.4,77.2,138,197,173,188,183,184,166,134
553,0.16594,2511,2654,2882,1521,101.3,409.5,0,0,65,83,82,80,307,233,196,162
554,2.9928,1466,1584,1963,2130,51.1,79,104.2,89.7,118,150,154,154,36,112,135,134
555,6.2013,1300,1360,1503,1524,70.4,56.6,69.2,58.7,137,200,209,224,64,30,34,41
556,5.2002,1331,1358,1420,1351,89,59.6,64.9,58.8,145,183,195,206,123,48,34,33
557,7.7531,1419,1469,1517,1510,91,69.1,63.7,65.8,134,262,281,302,153,121,98,86
558,13.361,1411,1398,1507,1512,79.3,71.2,64.1,68,125,300,345,367,154,127,108,74
559,10.892,1440,1466,1494,1359,72.7,94.4,84.4,93.6,140,198,204,225,215,202,171,141
560,5.5204,1440,1553,1473,1401,82.6,104.1,90.2,102.4,143,172,170,168,208,182,155,133
561,2.6129,1429,1577,1447,1505,92.3,100.1,87,96.9,136,151,170,156,211,150,139,111
562,2.4342,1413,1498,1485,1516,85.4,96.6,85.7,90.9,143,145,163,161,215,165,146,108
563,3.5212,1384,1489,1493,1463,76.5,99.4,88.9,89.2,148,165,160,170,209,161,138,132
564,3.9963,1326,1492,1438,1433,74,93.2,83.1,80.1,148,171,161,158,202,164,146,127
565,4.8135,1227,1417,1322,1389,80,76.7,70.6,68.3,131,162,171,163,206,183,145,116
566,11.091,1213,1353,1316,1326,77.2,75.7,77,73.2,136,217,219,211,180,171,157,116
567,1.7755,1426,1550,1934,2129,47.5,70.4,96.3,97.5,118,150,154,154,34,114,144,144
568,2.7536,1292,1298,1446,1549,60.9,52.5,65.3,56.2,137,200,209,224,48,20,39,47
569,1.9043,1336,1307,1395,1371,73.7,60.3,68,54.5,145,183,195,206,112,27,28,25
570,2.381,1397,1495,1501,1484,90.7,71.5,65.3,63,134,262,281,302,139,102,83,79
571,4.3493,1389,1418,1467,1513,86.5,68.6,59.4,63.1,125,300,345,367,148,103,89,62
572,4.7563,1459,1407,1508,1413,64.8,81.8,73.1,86.8,140,198,204,225,217,184,166,142
573,3.1788,1459,1508,1526,1401,71.4,89.1,81.2,93.9,143,172,170,168,214,175,159,147
574,1.719,1431,1563,1499,1448,87.2,84.4,78.1,84.2,136,151,170,156,187,150,137,120
575,3.1291,1431,1561,1481,1514,89.2,80.3,78.2,82.5,138,237,266,271,205,179,152,114
576,7.615,1422,1565,1524,1512,91,88.6,92.9,98,123,243,282,265,190,164,145,112
577,22.174,1414,1603,1575,1544,96.6,94.2,91.2,104.8,139,275,294,294,175,166,149,99
578,0.77527,1966,2061,2210,2421,55.1,114.2,153.6,189.8,118,111,112,97,133,220,220,211
579,1.6975,1477,1572,1546,1853,61,77.1,83.6,131.1,133,188,188,193,50,47,54,56
580,1.4603,1411,1448,1422,1395,78.2,59.2,58.9,89.6,135,195,202,203,108,78,57,46
581,1.8655,1516,1614,1507,1421,68,78.3,84.6,72.4,144,237,249,248,114,85,65,61
582,2.9581,1505,1664,1544,1508,72.3,99.3,97.6,89.8,142,369,393,394,187,147,125,74
583,3.4715,1516,1559,1550,1551,113.6,104.7,85.5,106.4,129,446,456,470,224,209,194,148
584,2.7309,1525,1544,1554,1572,108.9,90.4,79.3,93.3,144,344,361,365,233,217,190,163
585,2.2824,1498,1576,1536,1547,94.3,84.8,79.4,88.2,148,264,284,298,197,193,173,148
586,2.8964,1406,1570,1480,1513,91.4,83.4,84.1,89.4,146,213,237,242,184,137,125,107
587,4.2363,1387,1545,1485,1528,95.7,81.7,87.1,80.9,141,215,240,246,195,149,129,110
588,6.2407,1388,1534,1470,1518,93.2,82.8,90.5,78.9,143,232,257,261,207,172,153,113
589,13.86,1395,1561,1441,1480,85.4,96.5,85,104.9,133,177,223,192,184,164,144,112
590,29.695,1380,1585,1486,1489,88.9,101.6,85,104.7,145,161,178,177,183,172,147,115
591,1.5871,1660,2014,2129,2348,59.7,101.3,125.6,172.5,118,111,112,97,122,213,212,193
592,3.8757,1439,1566,1499,1524,70.1,69.6,76.9,134.7,133,188,188,193,45,48,49,48
593,3.0786,1406,1450,1372,1352,87.8,58.5,58.2,102.4,135,195,202,203,133,74,55,48
594,3.4106,1525,1606,1502,1413,69.2,83.9,82.2,83.1,144,237,249,248,131,93,71,62
595,6.4133,1502,1661,1548,1503,67.3,104.7,94.7,94.6,142,369,393,394,170,124,119,79
596,9.5249,1486,1551,1495,1517,107.3,109.9,88.7,107,129,446,456,470,222,194,180,142
597,7.8919,1495,1509,1510,1543,110.7,96.4,83.5,97.7,144,344,361,365,225,212,189,158
598,5.1037,1482,1530,1509,1539,98.9,87.5,81.1,91.9,148,264,284,298,195,183,167,141
599,5.5958,1399,1559,1471,1502,88.3,81,82.8,81.6,146,213,237,242,208,147,130,99
600,8.1937,1363,1539,1473,1515,90.9,82.5,90.3,75.6,141,215,240,246,219,150,139,109
601,10.545,1352,1524,1477,1516,89.9,85.6,96.1,77,143,232,257,261,197,165,139,113
602,18.559,1378,1557,1434,1460,82,96.3,77.4,99.3,133,177,223,192,194,169,143,108
603,34.6,1368,1567,1433,1459,82.8,99.2,76.9,96.4,145,161,178,177,191,166,138,108
604,1.631,1623,1952,2070,2216,62.5,99.4,115.3,147.2,115,128,132,118,114,214,222,191
605,4.816,1400,1529,1484,1472,78.7,67.3,72.9,117.5,126,207,216,225,32,39,54,53
606,4.8366,1389,1432,1347,1314,99.6,59.1,58.2,99.3,128,188,208,197,130,77,54,40
607,5.3909,1520,1559,1499,1410,75.9,78.4,75.2,83.4,137,228,246,244,110,102,81,58
608,8.1347,1495,1618,1554,1489,67.6,92.5,85.7,88,135,358,384,396,156,121,111,70
609,11.657,1466,1554,1453,1494,99.6,103.1,87.4,99,124,332,355,381,213,195,172,132
610,10.21,1470,1514,1478,1539,106.1,97.9,86.5,100.8,129,204,224,229,218,203,183,151
611,9.2616,1462,1507,1505,1556,97.6,91.3,85.5,99.2,129,198,225,239,204,190,162,126
612,10.545,1388,1551,1477,1487,82.4,85.2,83.4,80.6,139,231,263,278,210,167,150,111
613,11.81,1340,1541,1464,1486,82.5,87.6,92.8,76.3,144,213,242,250,228,178,157,113
614,10.136,1309,1523,1462,1493,83.2,90.6,100.8,80.3,142,203,231,225,198,180,144,110
615,14.624,1347,1526,1436,1437,79.9,92.8,75.7,92,133,145,169,164,187,175,146,104
616,36.538,1352,1530,1417,1417,78.7,93.2,73.4,88.6,137,147,144,147,184,166,148,106
617,1.1016,1525,1625,1995,2105,57.2,88.3,110.1,97.8,115,128,132,118,125,201,218,202
618,3.6507,1324,1430,1527,1479,79.9,60.7,70.6,69,126,207,216,225,31,33,50,50
619,4.5556,1342,1393,1405,1320,102,59.2,61.1,68.3,128,188,208,197,112,69,55,32
620,5.8244,1458,1469,1515,1483,89,67.6,64.8,70.8,137,228,246,244,97,97,88,57
621,7.0915,1440,1457,1533,1494,74.8,72.6,70.2,73.2,135,358,384,396,164,112,99,69
622,8.113,1434,1528,1462,1380,82.4,97,89.1,93.5,124,332,355,381,221,178,160,138
623,6.2525,1437,1569,1431,1471,91.6,107.2,92.8,105.2,129,204,224,229,230,205,175,152
624,5.7068,1431,1559,1446,1563,94.3,106,90.6,105.9,129,198,225,239,214,195,168,133
625,6.5165,1394,1512,1512,1496,79.7,103,88.9,90.9,139,231,263,278,214,184,158,128
626,8.4113,1349,1516,1487,1438,74.4,105.7,93.3,88.2,144,213,242,250,219,194,157,123
627,8.514,1286,1509,1426,1425,74.2,99.3,91.7,85.9,142,203,231,225,203,175,149,120
628,12.595,1242,1432,1368,1395,79.7,81.7,75.5,77,133,145,169,164,197,176,147,117
629,33.488,1258,1400,1375,1342,77.4,81.3,76.4,77.2,137,147,144,147,179,177,160,130
630,0.73599,1466,1584,1963,2130,51.1,79,104.2,89.7,117,132,128,129,124,202,205,191
631,2.6226,1300,1360,1503,1524,70.4,56.6,69.2,58.7,120,208,230,247,40,33,51,47
632,2.5071,1331,1358,1420,1351,89,59.6,64.9,58.8,143,173,211,211,104,58,52,26
633,3.4395,1419,1469,1517,1510,91,69.1,63.7,65.8,146,198,246,239,104,89,80,59
634,4.6044,1411,1398,1507,1512,79.3,71.2,64.1,68,140,334,369,380,148,104,94,62
635,4.8908,1440,1466,1494,1359,72.7,94.4,84.4,93.6,127,316,352,385,208,163,144,123
636,3.1952,1440,1553,1473,1401,82.6,104.1,90.2,102.4,136,198,222,232,212,194,177,152
637,2.0601,1429,1577,1447,1505,92.3,100.1,87,96.9,135,158,189,193,199,178,168,137
638,2.3955,1413,1498,1485,1516,85.4,96.6,85.7,90.9,135,158,178,180,205,173,145,108
639,4.5017,1384,1489,1493,1463,76.5,99.4,88.9,89.2,139,148,177,177,203,170,145,119
640,6.6923,1326,1492,1438,1433,74,93.2,83.1,80.1,141,165,171,166,196,160,149,125
641,9.5725,1227,1417,1322,1389,80,76.7,70.6,68.3,134,168,176,179,203,172,142,117
642,23.983,1213,1353,1316,1326,77.2,75.7,77,73.2,140,225,227,227,178,172,163,126
643,1.1028,1336,1307,1395,1371,73.7,60.3,68,54.5,143,173,211,211,102,42,44,20
644,1.0417,1397,1495,1501,1484,90.7,71.5,65.3,63,146,198,246,239,107,76,69,53
645,1.566,1389,1418,1467,1513,86.5,68.6,59.4,63.1,140,334,369,380,140,90,84,42
646,2.2295,1459,1407,1508,1413,64.8,81.8,73.1,86.8,127,316,352,385,192,151,133,101
647,1.288,1459,1508,1526,1401,71.4,89.1,81.2,93.9,136,198,222,232,211,183,169,150
