Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
276,1.9525,1229,1216,1208,1188,65.3,67.5,63.4,65.4,110,261,256,277,69,77,77,89
277,11.842,1475,1867,1845,1515,208,126.7,142.9,113.5,104,265,294,345,239,263,277,188
278,17.755,1390,1210,1232,1205,85.4,52.6,55.2,55.8,85,191,217,221,103,195,185,199
279,68.432,1215,1164,1142,1153,58.9,46.9,50.1,52.1,119,112,147,134,0,48,40,26
280,345.18,1165,1228,1174,1179,54.8,48.8,52.7,54.1,118,114,138,135,43,57,106,57
281,20.02,1211,1239,1216,1184,61.6,57.8,57.3,57.4,113,147,152,157,47,38,73,98
282,2.6594,1200,1226,1229,1196,64.7,68.2,62.9,64.2,110,261,256,277,63,82,77,84
283,3.2215,1945,1910,2002,1585,272.7,153.8,141.1,140.2,103,266,340,401,252,275,256,140
284,7.2175,1511,1267,1269,1252,98.3,59.5,57.3,58.9,74,188,202,232,210,218,252,250
285,24.06,1254,1165,1141,1177,62.7,49.6,49.3,51.8,76,105,155,137,19,19,13,42
286,168.08,1164,1213,1167,1206,55,50.3,53.6,55.4,99,122,156,153,28,17,9,79
287,24.047,1182,1279,1243,1213,60.9,57.9,61.2,60.4,109,148,151,165,67,97,74,89
288,3.2172,1166,1267,1265,1215,63.9,68.2,66.4,66.4,109,264,258,284,63,113,80,87
289,4.4651,2079,1507,1552,1455,134.5,81.6,87.3,86.8,74,188,202,232,246,241,253,307
290,16.09,1445,1255,1207,1224,75.5,53.4,54.2,57.1,76,105,155,137,33,27,11,102
291,22.396,1198,1211,1143,1188,55.2,51,50.8,55.9,99,122,156,153,13,11,19,31
292,8.0645,1138,1302,1257,1259,54.6,58.7,64.5,68.6,109,148,151,165,81,139,91,102
293,2.4466,1116,1309,1289,1260,59.4,64.8,70.6,74.4,109,264,258,284,59,129,106,131
294,1.7538,2204,1643,1732,1581,161.8,109.7,118,107,86,94,123,155,221,253,277,347
295,15.987,1610,1319,1318,1275,87.1,61.4,63.4,65.3,44,104,139,141,139,127,131,157
296,54.961,1248,1211,1152,1176,58,50.5,48.6,54.4,88,140,146,147,35,39,21,3
297,11.212,1106,1293,1246,1269,52.7,60.5,59.9,68.4,133,142,121,134,57,95,99,103
298,2.9555,1103,1289,1268,1275,57.7,65.4,67.5,74.1,130,153,168,171,45,97,117,103
299,39.203,1985,1380,1464,1381,100.8,74.7,74.6,77.6,44,104,139,141,230,172,208,225
300,750.25,1333,1197,1201,1201,63.6,52,48.9,55.7,88,140,146,147,114,20,52,46
301,66.24,1061,1270,1236,1267,52.6,61.1,55,66.4,133,142,121,134,30,86,100,60
302,3.8541,1084,1274,1249,1278,57,67.1,62.2,71.9,130,153,168,171,52,86,108,90
303,1.9867,1105,1266,1259,1252,63.7,72.1,71.8,77,127,246,282,261,48,106,100,104
304,38.479,2267,1413,1995,1982,130.7,75,105.7,120.1,97,99,125,141,269,209,297,328
305,711.27,1653,1213,1380,1369,76,57.1,62.2,72.9,121,113,127,136,214,101,165,192
306,130.4,1017,1204,1208,1216,53.3,56.3,54.2,62.8,141,124,113,113,12,101,71,44
307,4.5723,1034,1249,1227,1226,54.8,66.1,59.2,69,146,112,125,113,48,99,97,111
308,1.6016,1098,1261,1226,1201,57.7,76,66.2,73.8,121,120,146,145,42,89,64,70
309,4.2236,2405,1369,2093,2115,156.3,66.7,135.6,148.6,97,99,125,141,296,212,322,349
310,33.098,1997,1227,1494,1485,88.5,56.9,73.3,89.3,121,113,127,136,275,146,260,290
311,16.967,1076,1176,1187,1175,54,54.9,56.3,62.7,141,124,113,113,20,71,18,30
312,3.0041,1046,1215,1197,1190,53.3,62.1,60,68.4,146,112,125,113,38,89,81,87
313,0.94681,1093,1252,1215,1182,54.8,72.9,64.9,73.1,121,120,146,145,62,77,77,85
314,0.43212,2487,1257,2285,2385,231.2,69.4,161.5,219,168,129,145,129,285,113,248,203
315,1.6086,2279,1195,1730,1986,139.1,56.7,87.6,124.1,165,100,155,139,270,79,252,201
316,1.9997,1350,1178,1149,1160,62.8,52.9,53.6,63.3,128,102,142,129,69,44,22,16
317,1.0242,1160,1150,1136,1140,54.7,54.2,56.4,64.1,134,146,143,139,24,68,60,38
318,0.43509,1117,1163,1166,1157,53.6,58.9,59.9,66.2,140,166,184,213,79,90,87,111
319,2.3983,960,2465,2349,2406,124.6,230.2,183.4,230.9,184,42,37,40,230,221,276,194
320,0.78256,2008,1659,1603,1640,142.4,82.8,87,87.1,121,88,86,95,224,273,261,260
321,0.45885,2079,1398,1420,1412,126.8,56.3,63.4,62,63,105,126,122,221,154,146,255
322,4.742,775,2523,2403,2375,114.7,237.4,201.9,260,184,42,37,40,203,206,161,86
323,1.7484,1873,1700,1638,1646,129.3,86.7,90.9,92.6,121,88,86,95,250,246,195,154
324,0.62014,2039,1484,1468,1430,114.6,58,68.9,65.1,63,105,126,122,208,157,200,261
325,51.078,185,2639,2637,2424,129.6,409.5,368.4,409.5,169,63,63,70,1,246,78,10
326,28.646,642,2541,2469,2270,110.4,248.9,219,257.7,163,45,54,56,195,270,48,49
327,4.7916,1628,1970,1697,1636,122.4,97,96.7,95.5,104,38,56,44,281,286,94,45
328,1.3595,1978,1577,1520,1437,108,65.3,72.6,66.8,43,84,111,99,227,162,222,154
329,0.21223,1551,1284,1284,1298,70.6,43.6,50.8,47.1,67,108,137,135,125,79,108,155
330,12252,231,2592,2692,1951,116.9,409.5,341.2,259.4,169,63,63,70,1,260,40,33
331,2197.9,451,2522,2552,1858,91.6,274,239.2,182,163,45,54,56,125,247,8,14
332,6.4985,1357,2049,2021,1439,106.4,111.4,111,89.6,104,38,56,44,262,239,12,12
333,2.2462,1628,1672,1606,1362,103.8,76.1,77.7,66.5,43,84,111,99,198,176,193,73
334,0.40279,1497,1338,1318,1301,73.7,46.6,52.9,50.7,67,108,137,135,103,85,151,103
335,3014.7,231,2605,2704,1569,116.6,409.5,338.4,227.6,145,138,159,168,1,189,5,9
336,1.1195e+16,411,2539,2575,1492,85.8,290.7,243.7,161,143,131,137,164,61,156,40,45
337,4.7579,1216,2068,2034,1315,95.5,112.9,111.3,85.3,105,44,76,80,231,214,36,59
338,9.9667,1540,1694,1623,1300,98.5,76.8,77.5,66.2,59,51,79,74,178,242,148,90
339,2.242,1493,1333,1332,1301,74.7,46,51.2,51.4,61,128,147,159,91,103,139,126
340,0.13293,1434,1238,1273,1255,63.4,42.2,47.4,49.2,118,129,123,140,35,11,52,119
341,3.5068e+05,199,2596,2539,1370,161.3,409.5,312.9,228.6,145,138,159,168,43,116,15,13
342,19315,172,2600,2473,1315,104.2,386.6,256.5,173.4,143,131,137,164,29,138,41,54
343,3.8642,997,2133,2013,1198,91.6,128.8,103.2,84.7,105,44,76,80,231,240,62,71
344,112.78,1349,1749,1617,1208,91.1,83,71.7,64.4,59,51,79,74,226,267,142,143
345,15.862,1451,1358,1322,1282,71.4,48.8,52.2,51.4,61,128,147,159,104,138,187,177
346,0.29971,1412,1244,1281,1265,60.5,44.9,48.5,48.9,118,129,123,140,18,51,165,153
347,38318,172,2573,2330,1338,165.8,409.5,308.4,220.8,167,7,5,0,88,102,25,6
348,174.21,84,2637,2270,1296,114.9,409.5,267.2,173.5,212,2,3,2,0,106,61,13
349,8.2232,903,2185,1954,1201,92.1,134.4,102.7,89.2,181,5,5,2,236,163,103,55
350,149.3,1256,1985,1556,1207,88.1,84.4,69.5,65.5,104,2,1,7,229,275,137,190
351,14.509,1419,1389,1319,1281,70.4,51.1,53.2,51,63,8,5,11,95,222,197,192
352,0.41884,1375,1272,1278,1275,60.5,47.6,50.6,49.6,109,11,8,5,18,128,151,164
353,3.0479e+07,163,2558,2075,1285,160.2,409.5,299.5,199.6,167,7,5,0,64,34,34,25
354,606.47,74,2659,2026,1264,126.8,409.5,254.8,159.5,212,2,3,2,19,41,154,57
355,14.48,831,2220,1597,1217,91.1,135.6,102.9,90.8,181,5,5,2,193,92,126,110
356,3.3141,1177,1993,1441,1233,83.5,82.9,68.9,67.9,104,2,1,7,157,259,133,236
357,2.62,1391,1397,1311,1288,68.6,52.7,52.6,50.6,63,8,5,11,46,218,133,181
358,1.2526,1342,1301,1276,1287,61.3,49.4,52,49.6,109,11,8,5,22,125,52,107
359,0.18236,1348,1259,1263,1287,57.8,49.1,52,49.1,95,5,3,3,99,20,116,36
360,4.7464e+05,192,2508,1533,957,146,369.3,247.6,164.2,101,209,237,261,3,4,37,66
361,43781,93,2666,1494,978,129,344.5,210.7,135.1,223,244,239,285,43,16,81,89
362,3.8549,832,2268,1352,1078,86.8,141.9,106.5,82.1,204,148,164,203,141,55,83,119
363,2.0129,1136,1741,1256,1165,73.9,84.6,71.9,64.6,115,82,91,115,123,182,186,173
364,15.035,1328,1340,1253,1277,59.7,54.4,51.4,48.9,81,106,123,156,12,183,163,153
365,10.363,1284,1287,1273,1280,57.7,50.6,52.9,47,105,128,128,153,27,151,85,82
366,0.71448,1290,1276,1280,1286,59.1,48.3,56.2,47.3,102,118,132,140,78,73,109,2
367,36854,213,2432,1469,733,112,291.9,215.9,162.8,101,209,237,261,26,27,46,78
368,157.63,96,2616,1451,769,119.4,285.9,189.9,134.1,223,244,239,285,29,11,20,55
369,2.7991,869,2282,1321,939,86.8,145.1,108.5,79.1,204,148,164,203,196,27,66,69
370,10.144,1151,1950,1232,1068,74.3,88.4,75,61.9,115,82,91,115,190,177,186,165
371,94.268,1296,1323,1238,1238,58.5,54.4,51.9,48.5,81,106,123,156,41,192,135,183
372,25.039,1250,1266,1265,1252,55.3,50.7,53.3,46.2,105,128,128,153,27,137,62,140
373,2.3391,1261,1257,1281,1269,57.7,48.4,56.2,45.6,102,118,132,140,91,84,89,54
374,0.31434,1394,1325,1362,1311,72.3,57.6,61.9,58.7,127,137,137,149,83,80,109,70
375,172.53,223,2332,1433,558,96.8,260.2,175.8,162.4,116,235,234,268,24,23,0,81
376,192.87,65,2529,1443,605,104.4,265,161.3,135.6,118,273,297,324,22,41,60,34
377,6.466,866,2264,1330,842,83.5,144.9,104.3,79.8,130,227,245,262,178,69,27,103
378,76.612,1145,1960,1243,1000,74.5,89.9,75.5,62,92,173,203,223,220,179,172,206
379,5043.4,1269,1333,1232,1214,60,53.3,52,49.4,100,160,195,243,85,154,119,165
380,93.238,1216,1258,1252,1231,55.4,50,53.1,47.3,102,106,130,152,51,105,82,123
381,11.734,1226,1234,1267,1252,56.7,48.6,55.9,45.8,113,95,99,132,112,107,142,98
382,2.0366,1359,1333,1375,1340,71.3,58.9,63,56.2,127,147,140,156,108,123,121,96
383,0.28242,1403,1405,1425,1365,80.4,73.4,68.3,68.9,127,150,158,160,94,129,111,152
384,432.06,235,2134,1289,780,116.4,221.9,123.3,148.2,116,235,234,268,29,30,2,94
385,3326.1,10,2352,1387,838,107.7,251.9,120.9,140.7,118,273,297,324,59,92,2,157
386,2.2205e+07,784,2139,1394,1037,84.4,151,91.2,84.4,130,227,245,262,151,134,53,228
387,4523,1058,1726,1312,1127,72.7,93.3,70.3,66.2,92,173,203,223,206,145,252,172
388,12142,1235,1348,1219,1232,59,52.7,51.4,54.4,100,160,195,243,96,135,168,161
389,342.24,1177,1271,1220,1234,54.7,50.8,52.3,53.3,102,106,130,152,94,124,119,133
390,71.16,1174,1231,1227,1239,55,50.9,54.7,53.7,113,95,99,132,125,112,145,144
391,13.309,1320,1367,1384,1376,69.2,63.9,67.8,65.3,127,147,140,156,125,110,77,146
392,1.4057,1344,1518,1523,1495,76.6,80.3,83.1,79.8,127,150,158,160,112,132,128,116
393,131.2,220,2054,1097,1078,144.3,208.6,141.1,153.4,210,216,205,218,12,54,18,50
394,1118,54,2274,1223,1153,115.8,239.7,134,153.7,85,252,303,286,42,96,4,216
395,2.3321e+07,759,2088,1358,1255,90.1,150.7,95.6,91.5,126,245,283,246,134,137,148,192
396,6.4032e+05,1020,1688,1326,1251,74.2,93.2,71.9,67.5,95,246,297,290,139,132,219,179
397,11361,1212,1322,1221,1235,54.9,52.5,51.1,53.1,97,215,274,297,38,113,133,185
398,1451.6,1167,1269,1212,1232,51,52.3,52.2,53.9,110,106,138,156,38,87,104,114
399,334.72,1157,1245,1228,1236,52.3,54,55.5,55.7,106,98,110,142,95,101,100,124
400,39.756,1315,1376,1381,1355,69,66.8,70.3,70.5,127,141,158,163,92,90,42,108
401,5.2643,1352,1527,1522,1481,77.5,82.4,87.9,86.6,131,160,168,175,101,101,136,86
402,2.9827,1343,1642,1641,1599,82.3,103,114.2,104.6,121,145,177,174,106,127,147,127
403,23275,197,1945,726,1496,145.5,233.7,304.3,193.5,210,216,205,218,9,55,59,65
404,5897.9,146,2186,836,1601,122.3,249.8,259.1,197.1,85,252,303,286,14,34,136,137
405,3.042e+23,734,2056,1125,1618,105.5,145.6,130.4,124.6,126,245,283,246,134,72,175,110
406,2.8504e+06,988,1642,1207,1462,87.9,88.9,86.7,83.7,95,246,297,290,120,144,126,185
407,30659,1184,1247,1221,1210,58.9,48,52.4,49,97,215,274,297,3,120,107,149
408,10199,1154,1194,1233,1205,49.3,51.5,53.2,48.5,110,106,138,156,0,75,79,89
409,2317.2,1142,1212,1264,1214,49.4,57.8,57.4,51.4,106,98,110,142,80,115,73,101
410,190.2,1263,1325,1339,1257,67.9,69.5,71.5,67.1,127,141,158,163,68,113,77,78
411,19.322,1313,1407,1383,1318,77.1,78.9,85.9,81.3,131,160,168,175,100,88,148,99
412,8.9237,1330,1481,1419,1382,83.4,90.4,101.1,95.7,121,145,177,174,109,118,142,113
413,6448.7,140,2188,807,1649,134.5,262.6,284.9,201.4,151,271,305,289,7,23,203,33
414,1278.2,722,2071,1110,1759,114.1,149.4,157.5,138.2,148,292,310,283,130,21,162,67
415,18460,987,1646,1192,1564,96.1,90.8,99.7,95.7,105,278,305,317,131,125,121,132
416,9165.7,1191,1218,1205,1211,65.1,47.1,53.8,51.2,88,211,269,279,33,87,90,92
417,17563,1163,1166,1229,1188,53.1,50.3,54.3,48.4,123,123,148,151,7,49,26,51
418,2533.3,1153,1181,1265,1194,50.3,55.9,58.1,50.4,103,117,136,133,60,97,84,100
419,208.59,1236,1275,1298,1209,66.5,66.6,69.1,64.8,126,129,156,148,49,118,99,112
420,37.027,1273,1339,1309,1250,74.5,74.3,81.2,77,148,151,162,168,89,66,112,98
421,16.694,1302,1391,1320,1291,80,81.7,93.5,89.5,113,163,184,199,112,84,116,101
422,965.33,137,2173,1008,1578,147.6,252.1,277.2,185.7,151,271,305,289,43,51,163,35
423,11.071,742,2081,1267,1810,129.5,155.4,194.1,139.8,148,292,310,283,175,34,173,99
424,22.13,1018,1663,1296,1618,106.2,94.9,117.8,102.6,105,278,305,317,198,133,207,146
425,341.3,1209,1203,1194,1215,68.9,46.3,55.4,55.1,88,211,269,279,83,72,127,134
426,2001,1173,1168,1201,1167,55.5,48.6,54.8,50.1,123,123,148,151,21,72,71,99
427,288.53,1165,1179,1238,1174,51.9,52.8,58.1,51.4,103,117,136,133,70,124,105,139
428,29.965,1230,1221,1249,1177,64.4,61.5,64.5,62.5,126,129,156,148,54,122,95,137
429,14.517,1250,1289,1255,1210,70.8,69.9,74.5,74.3,148,151,162,168,80,95,110,109
430,11.363,1278,1350,1277,1254,76.5,78.7,87.4,86.5,113,163,184,199,103,119,124,134
431,8.9508,945,2006,1797,1548,206.5,169.9,251.3,138.2,114,289,285,301,197,102,102,84
432,23.988,1266,1862,1649,1532,155.1,109.4,149.4,103.5,121,267,289,336,205,176,261,231
433,35.696,1301,1193,1214,1194,76,47.2,55.8,56.9,107,241,278,320,100,116,150,253
434,172.22,1195,1179,1154,1139,56.8,45.5,52,52.8,117,149,157,154,34,93,55,165
435,186.8,1175,1233,1182,1157,54,48.3,53.6,53.2,112,110,142,124,53,125,81,100
436,19.254,1232,1201,1197,1164,61.1,57,56.1,57.8,119,124,139,136,46,77,82,87
437,7.7765,1229,1216,1208,1188,65.3,67.5,63.4,65.4,140,148,159,171,60,105,103,118
438,2.0957,1113,1952,1999,1484,283.8,198.7,218.3,156,114,289,285,301,228,189,63,30
439,6.9225,1475,1867,1845,1515,208,126.7,142.9,113.5,121,267,289,336,231,273,314,292
440,16.603,1390,1210,1232,1205,85.4,52.6,55.2,55.8,107,241,278,320,176,219,208,284
441,242.89,1215,1164,1142,1153,58.9,46.9,50.1,52.1,117,149,157,154,70,104,42,99
442,1348.7,1165,1228,1174,1179,54.8,48.8,52.7,54.1,112,110,142,124,50,76,79,64
443,178.45,1211,1239,1216,1184,61.6,57.8,57.3,57.4,119,124,139,136,66,43,90,101
444,20.579,1200,1226,1229,1196,64.7,68.2,62.9,64.2,140,148,159,171,56,120,118,129
445,4.1128,1945,1910,2002,1585,272.7,153.8,141.1,140.2,145,216,282,302,301,318,321,240
446,8.8379,1511,1267,1269,1252,98.3,59.5,57.3,58.9,141,257,317,347,283,277,286,276
447,89.264,1254,1165,1141,1177,62.7,49.6,49.3,51.8,95,135,148,156,129,106,109,127
448,920.47,1164,1213,1167,1206,55,50.3,53.6,55.4,96,97,134,134,66,11,31,90
449,269.26,1182,1279,1243,1213,60.9,57.9,61.2,60.4,116,134,137,145,97,42,81,129
450,43.246,1166,1267,1265,1215,63.9,68.2,66.4,66.4,113,163,170,187,53,116,105,126
451,10.536,2079,1507,1552,1455,134.5,81.6,87.3,86.8,141,257,317,347,260,272,259,346
452,39.253,1445,1255,1207,1224,75.5,53.4,54.2,57.1,95,135,148,156,169,128,146,276
453,104.2,1198,1211,1143,1188,55.2,51,50.8,55.9,96,97,134,134,29,0,1,87
454,56.873,1138,1302,1257,1259,54.6,58.7,64.5,68.6,116,134,137,145,63,80,69,125
455,15.649,1116,1309,1289,1260,59.4,64.8,70.6,74.4,113,163,170,187,55,117,106,140
456,3.1265,2204,1643,1732,1581,161.8,109.7,118,107,165,192,262,251,212,260,256,374
457,25.095,1610,1319,1318,1275,87.1,61.4,63.4,65.3,105,84,118,129,202,228,224,315
458,166.21,1248,1211,1152,1176,58,50.5,48.6,54.4,67,97,128,136,33,29,11,45
459,57.686,1106,1293,1246,1269,52.7,60.5,59.9,68.4,111,144,128,134,29,63,65,88
460,13.026,1103,1289,1268,1275,57.7,65.4,67.5,74.1,111,170,159,180,65,106,122,122
461,0.88448,2348,1955,2160,1723,198.1,137.2,147.6,128.5,165,192,262,251,207,206,281,342
462,96.059,1985,1380,1464,1381,100.8,74.7,74.6,77.6,105,84,118,129,235,249,281,296
463,1983.5,1333,1197,1201,1201,63.6,52,48.9,55.7,67,97,128,136,103,0,25,48
464,626.01,1061,1270,1236,1267,52.6,61.1,55,66.4,111,144,128,134,15,33,65,34
465,21.129,1084,1274,1249,1278,57,67.1,62.2,71.9,111,170,159,180,77,111,127,118
466,6.2975,1105,1266,1259,1252,63.7,72.1,71.8,77,116,242,249,259,61,95,103,122
467,105.61,2267,1413,1995,1982,130.7,75,105.7,120.1,156,76,112,117,264,186,279,281
468,3205.7,1653,1213,1380,1369,76,57.1,62.2,72.9,90,91,118,128,191,36,88,127
469,1659.8,1017,1204,1208,1216,53.3,56.3,54.2,62.8,114,130,114,119,45,50,36,4
470,39.596,1034,1249,1227,1226,54.8,66.1,59.2,69,134,148,127,138,63,110,123,116
471,6.0106,1098,1261,1226,1201,57.7,76,66.2,73.8,118,195,214,206,75,86,100,100
472,9.1457,2405,1369,2093,2115,156.3,66.7,135.6,148.6,156,76,112,117,265,211,227,250
473,159.13,1997,1227,1494,1485,88.5,56.9,73.3,89.3,90,91,118,128,249,107,160,217
474,110.5,1076,1176,1187,1175,54,54.9,56.3,62.7,114,130,114,119,115,60,10,38
475,16.058,1046,1215,1197,1190,53.3,62.1,60,68.4,134,148,127,138,26,88,102,82
476,3.4064,1093,1252,1215,1182,54.8,72.9,64.9,73.1,118,195,214,206,68,86,90,90
477,0.76665,2487,1257,2285,2385,231.2,69.4,161.5,219,166,126,152,150,267,232,172,208
478,2.3511,2279,1195,1730,1986,139.1,56.7,87.6,124.1,162,108,137,117,270,96,183,223
479,4.1108,1350,1178,1149,1160,62.8,52.9,53.6,63.3,131,100,138,113,208,58,76,114
480,3.0213,1160,1150,1136,1140,54.7,54.2,56.4,64.1,142,114,127,100,0,94,110,70
481,1.2783,1117,1163,1166,1157,53.6,58.9,59.9,66.2,130,176,192,178,62,116,122,114
482,9.3423,113,2663,2599,2542,124,409.5,378.1,409.5,228,40,38,25,89,214,135,8
483,2.4286,775,2523,2403,2375,114.7,237.4,201.9,260,188,44,47,35,218,210,127,32
484,2.0453,1873,1700,1638,1646,129.3,86.7,90.9,92.6,82,73,67,67,237,250,180,140
485,20.627,185,2639,2637,2424,129.6,409.5,368.4,409.5,196,75,82,73,56,223,81,1
486,8.515,642,2541,2469,2270,110.4,248.9,219,257.7,196,66,73,76,201,239,37,42
487,8.2514,1628,1970,1697,1636,122.4,97,96.7,95.5,113,34,43,46,251,276,54,38
488,3.7548,1978,1577,1520,1437,108,65.3,72.6,66.8,54,73,86,86,268,246,212,98
489,574.96,231,2592,2692,1951,116.9,409.5,341.2,259.4,196,75,82,73,42,218,43,10
490,16.196,451,2522,2552,1858,91.6,274,239.2,182,196,66,73,76,172,259,24,19
491,17.049,1357,2049,2021,1439,106.4,111.4,111,89.6,113,34,43,46,281,258,17,0
492,6.6473,1628,1672,1606,1362,103.8,76.1,77.7,66.5,54,73,86,86,262,241,167,49
493,0.54242,1497,1338,1318,1301,73.7,46.6,52.9,50.7,56,98,124,124,176,144,224,165
494,739.46,231,2605,2704,1569,116.6,409.5,338.4,227.6,43,159,197,184,9,197,23,9
495,10.149,411,2539,2575,1492,85.8,290.7,243.7,161,162,158,155,177,98,187,54,28
496,10.945,1216,2068,2034,1315,95.5,112.9,111.3,85.3,120,105,107,157,271,233,47,21
497,5.5451,1540,1694,1623,1300,98.5,76.8,77.5,66.2,67,39,65,73,266,297,145,53
498,1.2158,1493,1333,1332,1301,74.7,46,51.2,51.4,56,67,105,97,164,191,200,154
499,0.14747,1434,1238,1273,1255,63.4,42.2,47.4,49.2,100,117,139,145,29,66,80,141
500,166.76,199,2596,2539,1370,161.3,409.5,312.9,228.6,43,159,197,184,30,133,28,17
501,9.2814,172,2600,2473,1315,104.2,386.6,256.5,173.4,162,158,155,177,8,126,43,43
502,8.0355,997,2133,2013,1198,91.6,128.8,103.2,84.7,120,105,107,157,293,235,96,30
503,9.8397,1349,1749,1617,1208,91.1,83,71.7,64.4,67,39,65,73,326,295,178,102
504,5.2808,1451,1358,1322,1282,71.4,48.8,52.2,51.4,56,67,105,97,172,217,246,209
505,0.22424,1412,1244,1281,1265,60.5,44.9,48.5,48.9,100,117,139,145,18,63,167,150
506,41.19,172,2573,2330,1338,165.8,409.5,308.4,220.8,1,3,2,5,27,85,29,41
507,14.133,84,2637,2270,1296,114.9,409.5,267.2,173.5,165,5,9,1,36,133,11,18
508,14.39,903,2185,1954,1201,92.1,134.4,102.7,89.2,145,6,7,11,326,162,96,61
509,44.317,1256,1985,1556,1207,88.1,84.4,69.5,65.5,84,7,10,6,353,215,151,148
510,4.5733,1419,1389,1319,1281,70.4,51.1,53.2,51,69,3,11,10,185,279,263,225
511,0.22182,1375,1272,1278,1275,60.5,47.6,50.6,49.6,102,6,5,6,33,158,176,163
512,70.896,163,2558,2075,1285,160.2,409.5,299.5,199.6,1,3,2,5,11,39,50,50
513,12.504,74,2659,2026,1264,126.8,409.5,254.8,159.5,165,5,9,1,26,50,36,57
514,14.836,831,2220,1597,1217,91.1,135.6,102.9,90.8,145,6,7,11,347,80,52,132
515,18.194,1177,1993,1441,1233,83.5,82.9,68.9,67.9,84,7,10,6,350,176,107,201
516,2.9824,1391,1397,1311,1288,68.6,52.7,52.6,50.6,69,3,11,10,125,263,178,224
517,0.58163,1342,1301,1276,1287,61.3,49.4,52,49.6,102,6,5,6,37,171,88,146
518,0.20164,1348,1259,1263,1287,57.8,49.1,52,49.1,121,37,31,35,46,18,56,43
519,907.06,192,2508,1533,957,146,369.3,247.6,164.2,120,200,247,255,12,6,34,57
520,17.797,93,2666,1494,978,129,344.5,210.7,135.1,155,225,221,238,26,34,18,79
521,9.2889,832,2268,1352,1078,86.8,141.9,106.5,82.1,152,249,233,278,304,43,94,157
522,3.9469,1136,1741,1256,1165,73.9,84.6,71.9,64.6,78,106,126,126,278,137,176,218
523,3.8621,1328,1340,1253,1277,59.7,54.4,51.4,48.9,72,58,95,67,52,219,211,216
524,2.2593,1284,1287,1273,1280,57.7,50.6,52.9,47,123,138,144,172,36,178,112,141
525,0.6586,1290,1276,1280,1286,59.1,48.3,56.2,47.3,109,120,120,146,52,77,68,11
526,225.77,213,2432,1469,733,112,291.9,215.9,162.8,120,200,247,255,37,25,62,71
527,21.702,96,2616,1451,769,119.4,285.9,189.9,134.1,155,225,221,238,53,9,32,75
528,7.0434,869,2282,1321,939,86.8,145.1,108.5,79.1,152,249,233,278,315,36,119,123
529,9.8689,1151,1950,1232,1068,74.3,88.4,75,61.9,78,106,126,126,306,144,217,231
530,6.5514,1296,1323,1238,1238,58.5,54.4,51.9,48.5,72,58,95,67,85,215,208,238
531,5.2793,1250,1266,1265,1252,55.3,50.7,53.3,46.2,123,138,144,172,39,141,88,148
532,2.2511,1261,1257,1281,1269,57.7,48.4,56.2,45.6,109,120,120,146,70,77,38,50
533,0.55463,1394,1325,1362,1311,72.3,57.6,61.9,58.7,103,100,113,111,95,79,77,56
534,112.18,223,2332,1433,558,96.8,260.2,175.8,162.4,137,211,222,241,0,34,43,91
535,116.01,65,2529,1443,605,104.4,265,161.3,135.6,88,227,227,249,64,59,71,73
536,36.267,866,2264,1330,842,83.5,144.9,104.3,79.8,107,301,299,282,279,66,112,192
537,22.185,1145,1960,1243,1000,74.5,89.9,75.5,62,55,207,230,221,271,137,247,281
538,24.345,1269,1333,1232,1214,60,53.3,52,49.4,57,154,184,197,77,153,185,203
539,14.038,1216,1258,1252,1231,55.4,50,53.1,47.3,138,127,156,193,18,66,63,102
540,10.34,1226,1234,1267,1252,56.7,48.6,55.9,45.8,113,116,145,166,77,34,66,72
541,2.8409,1359,1333,1375,1340,71.3,58.9,63,56.2,106,124,111,147,85,97,73,86
542,0.24764,1403,1405,1425,1365,80.4,73.4,68.3,68.9,129,151,155,156,53,77,43,95
543,1290.7,235,2134,1289,780,116.4,221.9,123.3,148.2,137,211,222,241,12,6,0,62
544,3.7151e+17,10,2352,1387,838,107.7,251.9,120.9,140.7,88,227,227,249,49,57,46,103
545,3.8755,784,2139,1394,1037,84.4,151,91.2,84.4,107,301,299,282,304,89,199,224
546,2.1779e+05,1058,1726,1312,1127,72.7,93.3,70.3,66.2,55,207,230,221,270,123,347,215
547,137.18,1235,1348,1219,1232,59,52.7,51.4,54.4,57,154,184,197,68,174,195,188
548,54.456,1177,1271,1220,1234,54.7,50.8,52.3,53.3,138,127,156,193,4,123,75,59
549,37.222,1174,1231,1227,1239,55,50.9,54.7,53.7,113,116,145,166,57,100,100,61
550,13.492,1320,1367,1384,1376,69.2,63.9,67.8,65.3,106,124,111,147,100,111,68,134
551,1.9143,1344,1518,1523,1495,76.6,80.3,83.1,79.8,129,151,155,156,66,86,84,93
552,3947.9,220,2054,1097,1078,144.3,208.6,141.1,153.4,146,193,180,193,17,37,26,41
553,1.5028e+08,54,2274,1223,1153,115.8,239.7,134,153.7,102,200,209,231,0,63,78,137
554,2.2027e+07,759,2088,1358,1255,90.1,150.7,95.6,91.5,90,247,278,223,286,115,256,125
555,4.8245,1020,1688,1326,1251,74.2,93.2,71.9,67.5,63,259,302,305,272,162,302,127
