 ,Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
713,5.6239e+25,202,233,455,273,83.8,95.5,108.5,83.3,14,21,24,23,0,0,11,3
714,Inf,147,407,547,367,63.8,25.3,115.1,90.8,84,32,32,22,14,0,17,3
715,1.0758e+33,517,666,272,260,173.7,129.8,86,74.9,11,25,51,25,12,11,9,3
716,4.4993e+32,766,502,297,249,219.3,181.3,62.5,74.3,23,33,52,21,12,5,7,5
717,Inf,269,192,350,452,165,62,94,282.3,73,14,30,40,0,1,5,5
718,4.0034e+33,250,189,352,470,114.5,61,164.4,381.9,54,70,105,92,0,3,0,0
719,1.9195e+21,304,211,363,282,121.1,108.6,370.6,221.7,43,119,161,106,0,1,1,3
720,3.404e+28,572,490,487,372,126.3,409.5,75.4,267.6,43,133,141,107,6,0,0,0
721,Inf,942,640,511,321,89.1,180.5,63.8,409.5,46,68,40,49,2,1,5,1
722,Inf,1093,341,350,275,80.8,147,80.1,219.5,32,6,15,11,4,1,5,0
723,Inf,1850,362,187,216,90.6,141.3,185.4,126.1,12,31,27,19,6,0,3,0
724,3.342e+29,987,330,237,250,93.7,63.6,139.1,92.5,7,26,21,38,2,11,5,5
725,9.0351e+32,644,245,262,824,95.4,55.3,77.9,30.6,29,13,24,49,0,5,3,5
726,2.6438e+16,544,227,309,1084,93.8,113.8,83.1,76.9,58,24,29,18,4,3,11,7
727,2.6781e+28,199,232,294,314,84.7,129.8,190.9,119.6,83,18,14,6,0,1,13,5
728,Inf,199,556,436,458,88.7,38.7,216.5,113.7,51,18,35,34,4,3,7,9
729,Inf,315,527,231,218,88.8,78,130.9,86.8,11,25,51,25,12,10,14,0
730,4.7989e+29,584,457,217,320,97.6,245.5,98.2,66.6,23,33,52,21,4,0,2,14
731,3.5521e+20,302,184,232,255,119.3,132.4,79.8,169.6,73,14,30,40,4,4,14,4
732,2.1448e+18,260,188,277,301,91.3,90.3,117.2,290,54,70,105,92,4,2,8,4
733,9.9661e+19,254,232,405,258,62.1,96.2,193.4,221.2,43,119,161,106,6,2,4,2
734,1.7534e+23,290,574,696,376,81.4,162.4,142.3,182.9,43,133,141,107,10,6,2,0
735,1.1696e+36,766,765,620,483,81.9,142.9,72.8,220,46,68,40,49,6,4,4,2
736,Inf,609,512,438,224,84.4,153.6,58.4,191.4,32,6,15,11,10,8,0,2
737,Inf,811,292,252,212,93.5,66.1,195.3,92.2,12,31,27,19,6,10,0,0
738,Inf,841,371,199,188,93.2,50.7,122.3,95.4,7,26,21,38,6,6,0,2
739,9.828e+34,578,289,259,587,95.4,54.9,65.6,47.2,29,13,24,49,8,6,6,10
740,2.9153e+36,563,261,256,832,102.3,103,73.4,47.5,58,24,29,18,0,8,20,4
741,5.997e+20,199,254,237,448,95.6,121,162.8,100.4,83,18,14,6,0,6,10,2
742,Inf,227,437,321,409,77,58.1,378.4,163.9,51,18,35,34,4,6,8,2
743,4.4776e+13,318,328,181,210,313.3,117.8,101.4,130.4,29,28,32,25,2,0,4,0
744,5.7282e+36,275,300,164,238,185.4,99.7,108.1,149.5,25,38,59,28,2,2,0,4
745,3.7336e+34,257,175,223,595,125.7,187.4,112.3,170.8,74,40,40,31,0,4,12,8
746,Inf,264,236,476,786,104.7,199.2,155.4,147.5,61,45,63,29,4,6,6,2
747,Inf,275,276,885,1024,71.2,152.4,223.9,92,23,69,102,35,6,6,8,0
748,3.1977e+21,358,617,740,195,47.4,74.4,153.6,31,3,77,84,54,2,0,4,0
749,Inf,527,613,326,472,68,89.8,30.7,33.4,12,44,39,46,4,0,6,2
750,4.546e+36,480,693,280,223,88.2,234.6,40.6,78,34,52,54,29,4,14,4,2
751,Inf,360,243,317,157,117.4,198.1,115.8,68.8,17,34,31,14,2,10,0,0
752,Inf,480,267,320,138,110,65.9,91.7,53.8,30,32,26,19,0,2,10,6
753,Inf,571,324,170,366,77.7,136.1,53.2,77.4,45,15,17,4,8,6,1,7
754,4.0112e+36,208,299,190,425,154.6,158,69.6,59.6,39,60,60,42,0,4,3,9
755,5.7344e+34,171,299,271,550,312.7,112.8,95.4,36.3,52,71,45,24,10,8,3,5
756,2.0392e+26,193,306,239,569,45.5,69.2,159.7,60.8,19,33,19,22,10,0,13,1
757,3.8087e+14,554,354,233,236,173.9,175.8,96.3,129.6,29,28,32,25,0,3,0,0
758,1.0001e+32,481,335,203,269,138.6,114.2,97.4,175.7,25,38,59,28,0,5,1,0
759,2.0313e+36,257,218,259,875,159,102.6,113,226.1,74,40,40,31,14,0,1,1
760,Inf,336,202,538,926,140.9,124,168.3,144,61,45,63,29,4,7,0,1
761,Inf,253,239,851,782,86.6,108.1,404.2,89.2,23,69,102,35,9,0,0,1
762,Inf,283,391,533,315,33.1,58.8,55.4,34.2,3,77,84,54,4,3,1,0
763,Inf,473,722,258,606,63.4,81.1,32.8,41.8,12,44,39,46,4,9,3,1
764,Inf,418,669,215,240,92.9,235.9,89.1,71.5,34,52,54,29,4,9,0,1
765,Inf,163,485,306,185,152.6,256.5,111.2,89.4,17,34,31,14,2,7,3,1
766,6.7788e+28,243,290,225,140,171.8,140,97.1,60.7,30,32,26,19,0,5,9,1
767,Inf,346,295,121,262,30.6,232.8,61.4,91.8,45,15,17,4,4,7,3,3
768,2.0734e+35,269,316,180,372,103.7,163.9,83.7,91.8,39,60,60,42,0,1,1,1
769,Inf,171,320,235,440,136.7,94,106.8,65,52,71,45,24,0,5,3,7
770,Inf,148,341,292,353,88.1,65.8,92,57.1,19,33,19,22,0,9,1,7
771,1.3778e+35,902,334,303,241,105.4,203.3,112.7,127.9,33,26,31,49,4,0,3,0
772,Inf,708,297,246,248,59.3,146.3,98.7,186.6,8,53,80,75,2,7,0,9
773,1.505e+30,327,228,244,1099,133.1,85.2,88.8,261,67,85,73,68,8,0,0,0
774,4.1511e+23,395,211,425,843,159.6,76.9,108.6,113.3,71,114,94,75,0,9,3,0
775,8.7556e+22,394,220,789,924,240.7,58.2,160.2,69.3,56,111,53,94,0,0,0,1
776,1.7767e+21,217,469,480,765,52.7,43.2,47.2,78.6,44,75,38,53,2,3,0,9
777,1.8986e+24,285,546,216,984,59.7,74.3,76.2,134.2,30,37,17,16,0,5,0,7
778,Inf,281,934,165,484,94.3,126.6,133.2,92.5,44,22,30,16,4,7,1,0
779,4.5529e+29,248,612,301,241,195.5,104,135.9,88.3,29,19,24,3,17,7,0,0
780,5.1898e+32,351,425,185,202,242.7,121.7,112.1,100.2,48,1,19,16,11,1,0,3
781,1.881e+28,404,270,126,254,66.2,128.9,78.7,137,34,8,30,52,0,3,9,3
782,1.6685e+27,309,302,193,318,92.9,64.4,104.8,127,36,30,38,44,3,3,14,3
783,2.4334e+23,152,328,261,341,94.5,50.1,107.9,74.7,4,87,58,55,13,7,12,8
784,1.2708e+21,424,406,290,288,102.9,54,72.4,95.7,24,57,50,28,9,15,0,7
785,6.2715e+33,938,204,270,251,84.7,80.9,116.7,146.9,33,26,31,49,0,0,9,1
786,2.2395e+30,606,140,237,371,68.8,114.8,98.8,285.3,8,53,80,75,4,3,7,3
787,9.5851e+25,227,199,185,182,40.8,115.7,62.8,94.9,67,85,73,68,24,0,7,1
788,2.2954e+25,201,242,170,314,52.7,92.5,48.7,112.5,71,114,94,75,23,13,7,0
789,1.9189e+34,179,323,327,398,120.6,74.3,43.5,205.4,56,111,53,94,29,11,3,1
790,4.3721e+33,181,1036,419,450,204.4,65.1,62.1,120.4,44,75,38,53,4,1,3,7
791,Inf,187,1058,172,532,130.3,42.9,78.4,114.8,30,37,17,16,4,5,0,7
792,7.1779e+27,156,1290,515,519,96.9,44.4,121.8,119.2,44,22,30,16,6,5,11,0
793,Inf,283,627,484,784,89.3,27.9,178.1,156.1,29,19,24,3,22,0,0,3
794,3.547e+35,409,728,199,820,409.5,43.7,145,214.5,48,1,19,16,12,0,5,7
795,1.7044e+29,286,314,237,333,313,28.4,76.6,267.8,34,8,30,52,2,0,3,3
796,1.3215e+19,164,293,294,244,120.1,24.6,92.2,171.1,36,30,38,44,2,5,13,9
797,9.3482e+13,178,316,325,183,135,25.3,86.6,49.8,4,87,58,55,6,3,9,3
798,9.9213e+35,473,449,271,153,58.4,104.4,78.9,136.8,24,57,50,28,8,7,1,12
799,Inf,504,183,177,249,78.7,73.9,78.6,171.7,56,91,84,102,6,3,0,0
800,2.7959e+27,463,132,199,442,99.2,62.8,77.7,365.7,27,124,113,119,39,0,3,0
801,Inf,226,470,237,155,65.1,96,74.7,193.9,81,84,73,70,66,3,3,3
802,5.8357e+17,188,531,222,212,62.5,93.6,79.2,187.3,86,87,75,51,65,5,10,1
803,2.4728e+24,156,609,339,387,79.1,85.6,109.6,308.7,50,105,108,105,66,9,7,5
804,2.2578e+34,199,820,732,413,159.1,140.4,55.4,99.1,61,80,81,96,16,11,7,7
805,Inf,224,1186,324,440,167,409.5,37.8,97.6,96,48,41,49,4,12,1,5
806,Inf,195,831,344,518,159.5,115.3,67.8,109,71,14,1,10,2,0,0,3
807,1.4064e+28,279,480,724,758,163.1,24.1,185.6,157.6,31,32,18,18,16,1,3,1
808,8.2108e+27,383,393,591,534,234.6,32.2,160.9,173.2,28,13,8,13,20,5,3,0
809,Inf,310,524,238,234,155.7,51.4,127.1,382.6,37,39,18,4,16,5,5,0
810,3.9858e+20,186,585,305,182,104.5,35.2,117.8,170.2,21,33,32,27,2,3,12,1
811,1.9923e+17,435,449,349,163,107,37.2,87.8,49.2,17,24,18,19,0,3,5,0
812,2.9857e+18,494,638,310,130,81.5,209.6,119.8,135.9,70,59,55,48,2,1,7,19
813,3.1652e+35,289,201,84,246,66.2,81.9,75.4,299.5,56,91,84,102,0,8,0,3
814,2.8092e+27,375,184,177,527,87.6,62,70.4,308.8,27,124,113,119,50,5,3,5
815,Inf,260,252,484,527,103.4,72.3,88.5,191.9,81,84,73,70,65,1,1,18
816,3.6236e+28,203,545,265,314,101.2,75,114.9,134,86,87,75,51,69,0,17,6
817,1.7784e+24,157,587,311,385,100.5,73.6,163.6,41,50,105,108,105,47,5,12,1
818,Inf,200,401,601,335,117.9,108.3,53.2,28.2,61,80,81,96,11,18,8,1
819,Inf,244,580,446,293,148,294.3,70.5,67.4,96,48,41,49,9,17,1,5
820,Inf,240,471,391,265,186.6,204.2,99.3,88.6,71,14,1,10,7,3,5,6
821,2.1473e+23,254,326,627,527,185.5,51.1,209.5,170.3,31,32,18,18,7,3,5,1
822,Inf,346,312,594,339,195.8,58.1,172.3,92.8,28,13,8,13,25,13,3,8
823,Inf,358,481,494,205,147,105.6,173.1,104.5,37,39,18,4,23,3,0,3
824,3.1384e+34,253,696,555,161,118.8,39.2,185,89.6,21,33,32,27,19,3,6,3
825,1.6333e+18,502,966,303,157,99.8,195.4,84.5,49.9,17,24,18,19,0,5,6,5
826,Inf,525,557,288,265,38.9,292.3,214.2,135.9,70,59,55,48,1,5,0,1
827,2.2809e+21,170,368,266,657,85.3,119.1,145.1,169.3,68,76,75,78,3,7,0,11
828,Inf,216,274,331,481,75.8,116.2,203.6,283.6,51,99,95,95,42,13,9,7
829,3.2685e+35,321,497,462,420,133.4,118.9,226.6,179,75,85,82,57,46,13,9,16
830,8.3305e+17,254,716,310,448,253.6,71.8,126,195.8,48,62,42,31,40,0,16,23
831,1.2455e+26,210,435,265,413,269.1,62.7,76.8,369.3,48,93,103,87,11,1,21,10
832,Inf,283,235,286,280,110.9,64.5,56.8,158,49,64,85,85,9,18,9,0
833,1.4082e+29,262,233,568,293,89.3,69.2,96,112.7,96,45,37,63,17,24,5,3
834,1.304e+18,281,260,496,314,123.2,84.5,149.8,79.1,78,27,9,4,7,14,10,3
835,Inf,207,254,433,379,225,136.7,114.8,224.4,24,20,16,21,3,3,0,0
836,5.1024e+22,171,280,414,188,205.8,161.9,131.1,195.5,26,34,38,46,11,9,5,3
837,3.6422e+34,252,633,363,238,134.4,276.9,167.3,138.2,28,37,34,61,11,5,1,7
838,Inf,260,793,515,253,126.8,212.5,177.2,30.9,16,27,17,6,22,12,14,10
839,1.37e+25,259,698,212,352,159.1,316.4,56.6,44.9,24,32,31,4,5,10,8,19
840,3.6862e+36,330,260,269,505,54.5,154.4,258.9,129.1,74,71,49,30,7,12,3,5
841,Inf,646,635,357,272,228.2,122.6,51.7,102.1,71,12,17,25,6,5,3,9
842,Inf,587,255,539,246,273.2,94.8,52.4,302.2,35,3,3,13,24,8,1,13
843,Inf,228,220,461,480,153.1,52.4,213.6,409.5,43,13,17,24,14,5,15,1
844,Inf,365,248,463,317,149.2,75,231.2,297.7,11,26,15,42,8,5,15,3
845,9.7884e+31,283,276,377,382,179.3,138.9,119.1,73.6,52,10,20,30,8,3,7,0
846,1.0644e+32,415,388,525,481,114,256.9,139.5,224.1,43,69,56,19,6,3,3,5
847,1.4655e+26,1132,411,498,417,67.3,72.7,151.3,391.2,8,56,32,41,4,3,9,7
848,6.6411e+35,1228,410,365,333,64.5,57.3,182.5,204.1,26,34,29,20,0,9,9,1
849,1.8298e+27,1751,421,170,278,90.1,145.4,107.9,120.5,11,8,13,13,10,1,1,0
850,Inf,1271,270,252,587,96.4,66.4,99.8,74.1,21,16,34,31,6,5,1,1
851,Inf,545,203,293,695,97.8,58.2,71.9,49,17,14,24,39,14,9,5,0
852,1.6795e+26,449,215,369,697,92.9,87.7,80,92.1,17,19,16,9,14,7,5,10
853,1.807e+28,202,233,455,273,83.8,95.5,108.5,83.3,58,14,12,22,8,3,5,0
854,Inf,147,407,547,367,63.8,25.3,115.1,90.8,54,25,11,18,8,5,9,1
855,Inf,517,666,272,260,173.7,129.8,86,74.9,33,2,13,5,4,13,0,11
856,2.3419e+22,766,502,297,249,219.3,181.3,62.5,74.3,33,1,16,36,8,5,0,15
857,1.0372e+23,269,192,350,452,165,62,94,282.3,75,29,38,38,4,7,9,0
858,8.0841e+05,250,189,352,470,114.5,61,164.4,381.9,61,26,9,44,4,13,7,5
859,3.8726e+24,304,211,363,282,121.1,108.6,370.6,221.7,41,37,44,32,2,15,5,0
860,Inf,572,490,487,372,126.3,409.5,75.4,267.6,33,94,76,40,4,7,7,5
861,Inf,942,640,511,321,89.1,180.5,63.8,409.5,31,62,27,11,0,7,11,9
862,1.515e+24,1093,341,350,275,80.8,147,80.1,219.5,6,34,25,16,8,5,7,1
863,Inf,1850,362,187,216,90.6,141.3,185.4,126.1,12,31,27,16,12,1,3,1
864,3.7978e+17,987,330,237,250,93.7,63.6,139.1,92.5,23,29,22,7,10,7,3,3
865,2.802e+26,644,245,262,824,95.4,55.3,77.9,30.6,17,38,26,20,0,7,1,5
866,1.188e+11,544,227,309,1084,93.8,113.8,83.1,76.9,43,26,25,21,0,7,1,3
867,1.8435e+26,199,232,294,314,84.7,129.8,190.9,119.6,135,38,37,17,0,3,7,1
868,1.7185e+28,199,556,436,458,88.7,38.7,216.5,113.7,96,37,36,16,0,1,0,1
869,2.2224e+28,315,527,231,218,88.8,78,130.9,86.8,33,2,13,5,16,16,4,12
870,Inf,584,457,217,320,97.6,245.5,98.2,66.6,33,1,16,36,4,2,8,12
871,Inf,302,184,232,255,119.3,132.4,79.8,169.6,75,29,38,38,4,16,12,0
872,1.2597e+18,260,188,277,301,91.3,90.3,117.2,290,61,26,9,44,4,18,2,8
873,9.5791e+16,254,232,405,258,62.1,96.2,193.4,221.2,41,37,44,32,0,23,4,8
874,3.7417e+25,290,574,696,376,81.4,162.4,142.3,182.9,33,94,76,40,2,2,8,2
875,Inf,766,765,620,483,81.9,142.9,72.8,220,31,62,27,11,6,2,10,0
876,Inf,609,512,438,224,84.4,153.6,58.4,191.4,6,34,25,16,10,4,10,6
877,4.2113e+21,811,292,252,212,93.5,66.1,195.3,92.2,12,31,27,16,6,4,0,2
878,3.3648e+35,841,371,199,188,93.2,50.7,122.3,95.4,23,29,22,7,6,8,2,2
879,Inf,578,289,259,587,95.4,54.9,65.6,47.2,17,38,26,20,14,12,0,10
880,Inf,563,261,256,832,102.3,103,73.4,47.5,43,26,25,21,14,10,8,2
881,6.6654e+24,199,254,237,448,95.6,121,162.8,100.4,135,38,37,17,0,10,0,2
882,3.1296e+27,227,437,321,409,77,58.1,378.4,163.9,96,37,36,16,4,12,4,8
883,1.477e+33,318,328,181,210,313.3,117.8,101.4,130.4,44,33,29,33,4,2,4,0
884,3.8664e+34,275,300,164,238,185.4,99.7,108.1,149.5,34,20,41,19,4,6,2,2
885,Inf,257,175,223,595,125.7,187.4,112.3,170.8,70,48,60,49,6,18,4,2
886,3.5494e+30,264,236,476,786,104.7,199.2,155.4,147.5,64,26,39,59,6,18,4,10
887,Inf,275,276,885,1024,71.2,152.4,223.9,92,38,32,35,25,8,8,8,20
888,1.0642e+16,358,617,740,195,47.4,74.4,153.6,31,50,63,55,36,6,2,6,8
889,Inf,527,613,326,472,68,89.8,30.7,33.4,38,34,22,33,14,2,10,4
890,Inf,480,693,280,223,88.2,234.6,40.6,78,26,15,24,32,8,6,5,7
891,4.3061e+29,360,243,317,157,117.4,198.1,115.8,68.8,39,52,40,42,0,6,3,0
892,9.158e+23,480,267,320,138,110,65.9,91.7,53.8,16,25,1,12,8,6,5,0
893,2.9339e+36,571,324,170,366,77.7,136.1,53.2,77.4,43,33,16,11,21,10,5,5
894,Inf,208,299,190,425,154.6,158,69.6,59.6,96,43,52,54,14,6,9,9
895,Inf,171,299,271,550,312.7,112.8,95.4,36.3,106,92,88,66,10,8,3,0
896,2.5788e+23,193,306,239,569,45.5,69.2,159.7,60.8,26,45,24,17,10,4,1,13
897,Inf,554,354,233,236,173.9,175.8,96.3,129.6,44,33,29,33,12,5,0,0
898,Inf,481,335,203,269,138.6,114.2,97.4,175.7,34,20,41,19,9,3,7,3
899,1.4169e+27,257,218,259,875,159,102.6,113,226.1,70,48,60,49,4,13,7,5
900,1.1812e+29,336,202,538,926,140.9,124,168.3,144,64,26,39,59,2,20,11,5
901,1.1496e+33,253,239,851,782,86.6,108.1,404.2,89.2,38,32,35,25,8,7,3,5
902,Inf,283,391,533,315,33.1,58.8,55.4,34.2,50,63,55,36,6,3,0,3
903,7.1071e+35,473,722,258,606,63.4,81.1,32.8,41.8,38,34,22,33,0,1,5,1
904,Inf,418,669,215,240,92.9,235.9,89.1,71.5,26,15,24,32,6,1,5,0
905,3.2478e+23,163,485,306,185,152.6,256.5,111.2,89.4,39,52,40,42,4,3,1,3
906,Inf,243,290,225,140,171.8,140,97.1,60.7,16,25,1,12,12,3,7,5
907,Inf,346,295,121,262,30.6,232.8,61.4,91.8,43,33,16,11,0,7,7,7
908,Inf,269,316,180,372,103.7,163.9,83.7,91.8,96,43,52,54,4,3,5,1
909,1.3402e+34,171,320,235,440,136.7,94,106.8,65,106,92,88,66,8,3,5,7
910,1.9148e+22,148,341,292,353,88.1,65.8,92,57.1,26,45,24,17,0,1,3,0
911,7.0952e+19,902,334,303,241,105.4,203.3,112.7,127.9,67,102,92,96,6,17,3,16
912,3.8277e+21,708,297,246,248,59.3,146.3,98.7,186.6,11,65,80,82,4,0,11,14
913,Inf,327,228,244,1099,133.1,85.2,88.8,261,3,58,68,59,4,13,12,0
914,1.0798e+19,395,211,425,843,159.6,76.9,108.6,113.3,60,30,44,76,6,22,3,0
915,9.2952e+22,394,220,789,924,240.7,58.2,160.2,69.3,46,82,73,55,9,7,5,3
916,2.348e+23,217,469,480,765,52.7,43.2,47.2,78.6,25,59,40,44,1,0,1,12
917,8.0949e+18,285,546,216,984,59.7,74.3,76.2,134.2,14,27,20,10,1,1,1,7
918,Inf,281,934,165,484,94.3,126.6,133.2,92.5,52,4,12,24,7,9,5,3
919,Inf,248,612,301,241,195.5,104,135.9,88.3,50,41,36,28,15,11,0,0
920,4.0477e+29,351,425,185,202,242.7,121.7,112.1,100.2,52,22,30,3,15,7,0,7
921,6.6211e+14,404,270,126,254,66.2,128.9,78.7,137,77,22,34,18,0,5,10,3
922,1.419e+06,309,302,193,318,92.9,64.4,104.8,127,108,50,71,74,1,0,9,0
923,Inf,152,328,261,341,94.5,50.1,107.9,74.7,55,52,55,67,0,0,12,3
924,6.2315e+21,424,406,290,288,102.9,54,72.4,95.7,34,20,22,23,3,0,1,0
925,8.2405e+35,938,204,270,251,84.7,80.9,116.7,146.9,67,102,92,96,32,1,3,9
926,1.3314e+29,606,140,237,371,68.8,114.8,98.8,285.3,11,65,80,82,21,0,0,15
927,8.7534e+31,227,199,185,182,40.8,115.7,62.8,94.9,3,58,68,59,14,9,18,9
928,1.5901e+21,201,242,170,314,52.7,92.5,48.7,112.5,60,30,44,76,12,19,0,9
929,Inf,179,323,327,398,120.6,74.3,43.5,205.4,46,82,73,55,12,1,1,11
930,Inf,181,1036,419,450,204.4,65.1,62.1,120.4,25,59,40,44,8,1,0,9
931,Inf,187,1058,172,532,130.3,42.9,78.4,114.8,14,27,20,10,12,5,3,9
932,3.3832e+35,156,1290,515,519,96.9,44.4,121.8,119.2,52,4,12,24,26,7,5,7
933,1.2882e+33,283,627,484,784,89.3,27.9,178.1,156.1,50,41,36,28,22,3,0,5
934,5.2737e+32,409,728,199,820,409.5,43.7,145,214.5,52,22,30,3,8,3,0,9
935,1.4113e+17,286,314,237,333,313,28.4,76.6,267.8,77,22,34,18,10,3,1,9
936,3.5193e+16,164,293,294,244,120.1,24.6,92.2,171.1,108,50,71,74,0,1,7,14
937,3.3714e+23,178,316,325,183,135,25.3,86.6,49.8,55,52,55,67,6,5,12,7
938,Inf,473,449,271,153,58.4,104.4,78.9,136.8,34,20,22,23,8,7,14,9
939,9.8601e+24,504,183,177,249,78.7,73.9,78.6,171.7,28,125,123,122,60,1,5,1
940,Inf,463,132,199,442,99.2,62.8,77.7,365.7,35,127,115,119,51,0,0,18
941,Inf,226,470,237,155,65.1,96,74.7,193.9,44,71,55,61,27,1,23,19
942,4.0652e+22,188,531,222,212,62.5,93.6,79.2,187.3,69,34,30,28,17,18,12,3
943,1.9135e+25,156,609,339,387,79.1,85.6,109.6,308.7,54,50,39,28,2,18,0,7
944,Inf,199,820,732,413,159.1,140.4,55.4,99.1,77,61,54,53,10,11,9,10
945,1.8868e+36,224,1186,324,440,167,409.5,37.8,97.6,92,39,32,23,10,10,5,5
946,7.9121e+21,195,831,344,518,159.5,115.3,67.8,109,78,1,8,8,18,3,12,1
947,Inf,279,480,724,758,163.1,24.1,185.6,157.6,50,18,34,16,16,5,3,7
948,Inf,383,393,591,534,234.6,32.2,160.9,173.2,54,13,13,13,10,7,1,3
949,Inf,310,524,238,234,155.7,51.4,127.1,382.6,79,21,16,12,16,7,0,7
950,1.2427e+09,186,585,305,182,104.5,35.2,117.8,170.2,97,32,29,21,8,0,0,10
951,2.069e+34,435,449,349,163,107,37.2,87.8,49.2,32,42,48,34,2,5,5,8
952,4.1309e+35,494,638,310,130,81.5,209.6,119.8,135.9,25,14,27,27,6,1,15,5
953,2.4761e+25,289,201,84,246,66.2,81.9,75.4,299.5,28,125,123,122,45,1,3,0
954,9.6239e+21,375,184,177,527,87.6,62,70.4,308.8,35,127,115,119,52,3,6,6
955,5.1133e+24,260,252,484,527,103.4,72.3,88.5,191.9,44,71,55,61,30,3,17,22
956,8.4654e+27,203,545,265,314,101.2,75,114.9,134,69,34,30,28,26,8,25,1
957,2.5898e+25,157,587,311,385,100.5,73.6,163.6,41,54,50,39,28,1,27,5,6
958,Inf,200,401,601,335,117.9,108.3,53.2,28.2,77,61,54,53,9,17,8,8
959,6.0055e+23,244,580,446,293,148,294.3,70.5,67.4,92,39,32,23,11,11,5,10
960,1.7069e+22,240,471,391,265,186.6,204.2,99.3,88.6,78,1,8,8,1,1,13,3
961,1.23e+28,254,326,627,527,185.5,51.1,209.5,170.3,50,18,34,16,7,6,0,0
962,1.9159e+23,346,312,594,339,195.8,58.1,172.3,92.8,54,13,13,13,11,8,8,1
963,Inf,358,481,494,205,147,105.6,173.1,104.5,79,21,16,12,9,3,1,3
964,4.7256e+22,253,696,555,161,118.8,39.2,185,89.6,97,32,29,21,15,5,1,3
965,3.904e+17,502,966,303,157,99.8,195.4,84.5,49.9,32,42,48,34,5,5,5,6
966,Inf,525,557,288,265,38.9,292.3,214.2,135.9,25,14,27,27,13,3,3,16
967,5.6341e+14,170,368,266,657,85.3,119.1,145.1,169.3,18,68,66,76,24,3,0,0
968,1.1498e+19,216,274,331,481,75.8,116.2,203.6,283.6,13,105,91,89,52,7,3,14
969,Inf,321,497,462,420,133.4,118.9,226.6,179,37,66,43,55,19,5,25,23
970,Inf,254,716,310,448,253.6,71.8,126,195.8,28,37,29,10,11,3,32,16
971,2.8992e+22,210,435,265,413,269.1,62.7,76.8,369.3,45,12,24,58,1,23,9,1
972,3.8247e+17,283,235,286,280,110.9,64.5,56.8,158,37,42,42,50,20,23,3,1
973,3.0352e+20,262,233,568,293,89.3,69.2,96,112.7,73,53,24,33,20,20,5,9
974,1.4059e+30,281,260,496,314,123.2,84.5,149.8,79.1,44,35,31,29,3,3,7,5
975,2.7638e+21,207,254,433,379,225,136.7,114.8,224.4,62,38,33,27,5,0,0,0
976,1.0623e+19,171,280,414,188,205.8,161.9,131.1,195.5,66,38,50,22,9,3,3,0
977,1.6355e+24,252,633,363,238,134.4,276.9,167.3,138.2,74,60,70,29,9,3,0,7
978,1.2971e+20,260,793,515,253,126.8,212.5,177.2,30.9,66,54,54,63,7,3,0,8
979,1.4653e+18,259,698,212,352,159.1,316.4,56.6,44.9,56,41,33,27,1,3,0,12
980,Inf,330,260,269,505,54.5,154.4,258.9,129.1,31,71,57,41,25,5,0,15
981,1.175e+17,646,635,357,272,228.2,122.6,51.7,102.1,42,98,80,100,16,15,0,5
982,3.4886e+14,587,255,539,246,273.2,94.8,52.4,302.2,61,39,44,27,10,7,17,14
983,1.2443e+18,228,220,461,480,153.1,52.4,213.6,409.5,44,46,48,17,2,9,23,5
984,1.6802e+06,365,248,463,317,149.2,75,231.2,297.7,33,24,28,20,8,19,15,7
985,1.9123e+10,283,276,377,382,179.3,138.9,119.1,73.6,37,48,44,30,4,9,0,0
986,Inf,415,388,525,481,114,256.9,139.5,224.1,14,51,47,30,0,7,1,1
987,4.1483e+20,1132,411,498,417,67.3,72.7,151.3,391.2,19,51,43,33,2,1,11,1
988,9.4911e+36,1228,410,365,333,64.5,57.3,182.5,204.1,14,28,33,43,2,5,9,3
989,Inf,1751,421,170,278,90.1,145.4,107.9,120.5,21,41,36,17,4,3,5,9
990,1.0685e+35,1271,270,252,587,96.4,66.4,99.8,74.1,6,39,22,11,4,0,3,1
991,Inf,545,203,293,695,97.8,58.2,71.9,49,8,28,20,39,10,0,13,1
992,2.4824e+20,449,215,369,697,92.9,87.7,80,92.1,17,19,19,28,16,7,13,14
993,Inf,202,233,455,273,83.8,95.5,108.5,83.3,32,15,12,44,4,7,5,1
994,1.1495e+09,147,407,547,367,63.8,25.3,115.1,90.8,67,9,11,44,10,5,13,0
995,Inf,517,666,272,260,173.7,129.8,86,74.9,40,74,72,84,10,15,0,7
996,Inf,766,502,297,249,219.3,181.3,62.5,74.3,32,21,26,50,10,3,11,9
997,7.7313e+14,269,192,350,452,165,62,94,282.3,49,39,43,36,6,9,9,5
998,1.5603e+14,250,189,352,470,114.5,61,164.4,381.9,56,33,16,14,10,7,0,7
999,Inf,304,211,363,282,121.1,108.6,370.6,221.7,59,39,37,9,0,9,1,3
1000,Inf,572,490,487,372,126.3,409.5,75.4,267.6,39,33,43,29,2,9,3,7
1001,Inf,942,640,511,321,89.1,180.5,63.8,409.5,15,23,26,38,2,9,3,11
1002,1.4318e+23,1093,341,350,275,80.8,147,80.1,219.5,22,8,17,39,2,3,3,7
