Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
181,0.036022,38,18,-2,4.1,3.6,4.8,121,149,146,147,9,26,-12
182,0.19307,35,15,-16,2.4,1.4,4.1,118,118,142,136,-19,-2,-1
183,0.12014,42,27,-6,1.8,-0.1,3,115,103,95,130,-1,-9,5
184,0.090269,43,24,29,3.2,1.9,2.2,124,81,82,139,30,2,4
185,0.040708,34,18,27,3.5,2,3.4,125,84,86,158,17,24,-8
186,0.10982,36,27,28,2.5,1,4.1,130,83,64,127,-6,12,31
187,0.016747,8,10,6,1.2,-1,0.8,133,63,91,106,9,32,8
188,0.0083194,44,45,30,-3.6,-4.1,-0.7,114,124,166,160,4,4,-18
189,0.0015704,42,29,31,-0.9,-2.4,1.3,113,143,156,162,-13,-20,4
190,0.004639,55,30,29,5.2,1.7,6.3,111,144,139,147,4,6,8
191,0.030693,72,44,35,5.7,2.6,5.8,111,145,140,147,0,8,-5
192,0.15793,57,27,20,4.2,3.3,4.3,121,149,146,147,-14,-3,-12
193,0.30154,50,23,1,2.7,1.3,3.5,118,118,142,136,-9,4,7
194,0.0056406,54,26,-6,1.9,-0.7,2.1,115,103,95,130,12,19,-8
195,0.031825,50,26,26,3.1,-1.2,0.4,124,81,82,139,46,4,-4
196,0.02891,41,20,38,2.9,-1.2,1.1,125,84,86,158,6,2,4
197,0.013935,47,28,39,2.6,-1.1,2.6,130,83,64,127,9,24,19
198,0.0022834,36,29,26,2.7,-2.3,0.8,133,63,91,106,12,17,12
199,0.003131,39,30,21,-3,-0.5,1,104,112,159,145,6,17,-16
200,0.01555,59,23,40,-0.3,-1.8,1.2,117,128,140,157,9,4,9
201,0.0045295,74,41,52,3.8,0.3,4.7,112,144,160,153,-1,0,1
202,0.018982,69,49,39,4,1.2,5.3,109,147,163,156,-9,-14,16
203,0.025717,58,29,39,3.6,-0.2,4.2,111,171,175,184,-6,-17,14
204,0.065102,65,36,42,1.9,-0.8,3,121,178,191,201,21,22,-7
205,0.0063868,75,51,32,0.7,-0.9,1.7,120,148,164,174,11,13,-28
206,0.0057161,55,48,12,0.7,-2.4,-1.2,120,139,155,169,32,-8,19
207,0.0042189,36,31,19,1.2,-2.7,0.099998,128,136,143,181,3,-6,1
208,0.0052097,30,35,38,0.8,-2.1,1.4,124,148,148,181,35,22,-21
209,0.004817,43,58,56,1.6,-1.9,-0.5,130,151,163,177,30,-24,31
210,0.0085237,12,9,0,-0.6,1.2,3.9,104,112,159,145,-7,9,-10
211,0.0070299,31,7,14,1.2,-0.099998,3.4,117,128,140,157,-5,13,-8
212,0.005852,59,34,45,1.7,-0.3,4.5,112,144,160,153,-12,3,-3
213,0.024791,55,43,31,2.2,1.2,5.2,109,147,163,156,-8,2,13
214,0.17553,45,25,26,3.9,1.6,5,111,171,175,184,7,11,8
215,0.10736,51,30,36,2.3,0.8,3.8,121,178,191,201,-8,-11,-12
216,0.036877,63,52,38,0.6,0.9,2.4,120,148,164,174,-9,-19,-11
217,0.019281,52,54,13,0.6,0.7,0.1,120,139,155,169,34,31,-11
218,0.0075086,32,39,17,1.1,0.5,1,128,136,143,181,24,38,-27
219,0.0069452,18,31,29,1.2,1.1,2.6,124,148,148,181,27,17,-3
220,0.024079,32,60,62,1.2,0.4,0.6,130,151,163,177,20,-12,33
221,0.2829,47,37,11,1.7,1.1,3.1,111,58,75,78,4,-10,16
222,0.021688,36,36,0,-1.3,-0.9,1.4,116,70,78,90,13,8,10
223,0.013453,27,45,5,-0.4,-3.6,4.1,132,45,52,59,25,10,-3
224,0.013901,27,35,15,0.8,-3,5,132,40,84,79,2,-16,11
225,0.10164,34,37,28,1.9,-0.6,3.1,138,89,72,94,7,-10,-3
226,0.19266,39,51,26,2.6,-0.6,2.7,129,51,176,164,4,-1,-9
227,0.034354,46,57,19,2.7,-0.6,3.5,127,52,77,85,7,2,13
228,0.0032614,41,36,18,-0.1,-0.6,1.7,140,19,46,32,-14,-20,29
229,0.018483,26,21,6,-0.9,-0.9,-0.8,138,19,64,75,-17,12,-34
230,0.11509,19,20,0,-0.9,-0.9,-2.8,133,3,14,14,3,-10,20
231,0.11319,64,78,58,-4.6,-5,-5.1,125,35,3,18,1,-1,8
232,0.020387,49,41,23,0.9,0.6,2.4,111,58,75,78,10,-1,13
233,0.014632,36,39,11,-1.7,-1.1,0.6,116,70,78,90,14,3,16
234,0.0048453,22,40,24,-0.9,-3.1,2.2,132,45,52,59,17,1,13
235,0.013321,18,28,32,0.3,-3.2,3.7,132,40,84,79,3,-28,28
236,0.20116,24,20,35,1.4,0.8,3.9,138,89,72,94,0,-24,4
237,0.44533,40,37,32,3.2,1.9,3.9,129,51,176,164,26,11,-8
238,0.020116,61,59,29,3.2,0,3.4,127,52,77,85,6,21,-23
239,0.013333,47,51,16,0.1,-1.3,1.5,140,19,46,32,-7,-12,-3
240,0.064921,11,22,-3,-1.7,-0.2,-0.3,138,19,64,75,-9,18,0
241,0.044966,-5,8,-10,-2.4,-0.3,-2.7,133,3,14,14,1,-1,39
242,0.0069505,20,48,38,-8.1,-6.3,-7.7,125,35,3,18,24,-1,5
243,0.044133,55,44,25,0.9,1,2.4,107,76,123,75,-4,-7,-3
244,0.034342,34,35,14,-2.3,-0.9,0.6,114,65,84,88,1,-2,-5
245,0.010625,18,16,13,-0.6,-1.6,2.1,123,81,85,83,13,-8,-2
246,0.043217,15,6,23,0.7,-2.1,3.4,115,78,82,80,11,-8,8
