Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
277,12.324,1469,1565,1531,1452,85.6,82.7,94.6,91.5,161,336,436,438,365,231,178,146
278,9.7654,1285,1475,1447,1437,66.9,79.6,88.4,91,173,368,443,449,361,285,245,192
279,16.436,1193,1397,1390,1447,52.8,69.2,78.3,76.3,190,559,626,604,190,267,210,179
280,73.467,1121,1219,1248,1289,46.8,52.3,55,58.4,189,535,588,558,184,141,126,111
281,2093,1162,1176,1197,1179,49.4,47.6,47.1,59.5,187,450,478,466,100,82,40,22
282,77940,1249,1200,1198,1148,52.7,44.9,44.3,64.6,186,418,459,475,117,159,144,78
283,1.8367,1553,1610,1581,1420,88.2,93.1,95.9,112.1,161,336,436,438,326,249,196,153
284,5.2201,1399,1597,1552,1481,77.7,91.3,101.4,86.5,173,368,443,449,304,282,249,198
285,20.228,1256,1525,1510,1513,68.7,79.1,96.1,75.5,190,559,626,604,172,224,212,173
286,81.667,1123,1260,1271,1295,46.8,54.6,67.6,67,189,535,588,558,170,120,94,93
287,1966.8,1171,1191,1202,1206,45.1,48.4,54.5,63.3,187,450,478,466,93,78,38,22
288,1.491e+05,1265,1212,1222,1211,51.9,45.9,48.9,59,186,418,459,475,119,119,92,63
289,4.1082,1428,1618,1560,1475,75.1,90,104.5,79.8,179,680,720,713,211,212,175,149
290,17.48,1294,1558,1526,1497,70.1,80.1,99.3,73,181,728,774,752,169,189,201,157
291,93.409,1144,1299,1308,1312,52.1,56.1,69.1,68.2,192,497,548,537,160,112,101,93
292,2335.6,1177,1218,1237,1236,45.8,50,55.7,62.6,193,444,480,487,99,73,73,54
293,2.2584e+05,1252,1224,1251,1256,49.4,48.2,50.1,55.1,185,441,496,514,119,99,82,49
294,3.7954,1429,1610,1552,1474,74.1,86.5,102.6,76.3,179,680,720,713,218,153,132,108
295,17.362,1323,1555,1522,1460,65.9,80,95.6,71.7,181,728,774,752,163,185,163,148
296,118.57,1176,1336,1354,1309,56.7,58.7,67.6,67,192,497,548,537,169,108,92,89
297,2892.4,1186,1255,1284,1268,50.4,51.6,55.9,59.9,193,444,480,487,82,74,66,54
298,2.0484e+05,1243,1246,1284,1298,50.2,50.3,50.8,52.8,185,441,496,514,120,108,107,51
299,2.601,1409,1568,1537,1524,83,79.8,89.8,85.7,187,767,764,759,223,157,137,107
300,22.178,1346,1519,1491,1439,67.3,77.7,84.7,84.3,190,705,709,705,133,162,135,126
301,113.53,1230,1388,1406,1296,55.3,63.5,67.7,65.4,189,505,502,518,159,95,77,60
302,3231.6,1212,1332,1359,1309,58.7,54.6,60.8,54.7,194,484,485,512,76,77,49,36
303,2.2387e+05,1252,1304,1322,1341,62,50.8,57.6,53.1,185,445,498,516,111,125,88,62
304,1.4857,1406,1554,1536,1572,83.6,80.1,85.6,97.4,187,767,764,759,236,159,128,101
305,8.91,1342,1518,1481,1471,71.7,77.4,82.1,97.3,190,705,709,705,101,156,159,122
306,48.837,1230,1398,1395,1313,53,64.1,69.7,68.4,189,505,502,518,151,92,81,54
307,2053.4,1209,1346,1357,1312,56.2,55.1,64,55.4,194,484,485,512,90,75,51,41
308,3.4286e+05,1249,1317,1313,1339,64.4,50.5,61.7,53.9,185,445,498,516,86,131,83,72
309,0.7432,1411,1558,1537,1635,77.9,84,83.4,110.4,198,591,648,638,241,174,134,106
310,3.4575,1337,1537,1482,1527,73.3,79.4,80.7,109.2,203,573,615,609,66,147,143,116
311,14.298,1209,1407,1376,1332,53.6,65,69.7,73.5,187,490,523,535,156,74,59,41
312,359.93,1194,1344,1331,1305,52.1,56.6,64.7,59.8,190,484,525,535,100,78,72,41
313,1.0656e+05,1245,1309,1291,1311,60.2,51.4,63,57.3,168,413,493,506,96,134,118,88
314,1.3011,1340,1582,1525,1627,68.7,87.9,83.4,120.3,203,573,615,609,57,116,98,87
315,5.2278,1206,1406,1375,1387,61.4,66.3,67.8,78.6,187,490,523,535,173,76,55,27
316,10243,1213,1326,1307,1298,54.8,58.7,61.8,73.1,190,484,525,535,101,92,68,43
317,2770.2,1303,1291,1276,1232,54.6,54.3,57.5,71.7,168,413,493,506,132,125,123,93
318,2.692,1223,1388,1393,1398,62.8,64.8,67.5,74,195,471,547,557,152,85,56,30
319,22.202,1250,1316,1323,1311,59.3,58.3,60.9,72.5,187,458,546,551,78,85,56,70
320,30.635,1362,1294,1293,1216,58.6,55.1,56.4,72.3,149,406,499,511,130,97,93,88
321,25.256,1468,1688,1685,1777,76.4,103.9,109.8,73.1,176,268,285,301,213,165,150,118
322,2.4637,1409,1596,1622,1771,67.8,90.1,90.9,69.8,178,323,390,384,228,174,157,131
323,2.2121,1287,1457,1528,1550,59.1,68.9,73.4,77.5,178,406,475,459,243,200,183,120
324,3.8577,1201,1404,1469,1488,49.5,63.7,69.8,80.8,179,498,560,550,254,215,194,137
325,24.093,1072,1259,1273,1367,43.6,50.1,56.1,56.3,191,418,509,515,249,221,189,155
326,83608,1082,1183,1193,1245,52.1,43.8,50.1,45.4,180,352,413,410,105,150,138,141
327,16.016,1429,1565,1552,1589,77.1,96.9,97.2,69.3,171,255,351,370,187,180,145,141
328,19.811,1344,1505,1489,1555,72.5,88.5,92.4,72.7,170,303,438,459,232,159,129,120
329,4.3214,1220,1365,1357,1442,59.5,64.4,74.2,85.1,178,367,477,490,260,192,140,122
330,7.2228,1178,1322,1328,1453,55.1,56.3,67.4,77.9,187,489,559,568,258,241,200,157
331,99.331,1090,1253,1259,1401,46.7,52,55.3,56.9,193,491,595,598,272,200,169,142
332,28820,1099,1207,1204,1255,46.1,47.5,49.5,54.9,187,433,498,507,133,204,208,155
333,3.0098,1474,1558,1526,1518,79.1,84.4,92.8,74.1,171,255,351,370,184,177,152,134
334,160.1,1394,1526,1488,1493,81.4,84,94.5,78.9,170,303,438,459,222,150,121,111
335,466.67,1236,1404,1373,1424,60.6,70.8,81.1,89.3,178,367,477,490,282,198,142,127
336,18.226,1177,1341,1335,1435,52.1,60.9,71,76.2,187,489,559,568,274,264,202,169
337,473.03,1112,1228,1253,1343,48.6,51.5,53.2,56.1,193,491,595,598,284,207,177,145
338,76873,1134,1191,1206,1219,48.4,47.8,46.6,57.8,187,433,498,507,153,245,222,166
339,3.1657,1520,1574,1546,1479,81.5,79.5,91.6,87.8,168,357,515,504,172,135,147,106
340,6.5851,1469,1565,1531,1452,85.6,82.7,94.6,91.5,161,390,526,535,185,130,124,93
341,96.471,1285,1475,1447,1437,66.9,79.6,88.4,91,159,430,529,542,308,200,204,144
342,41.364,1193,1397,1390,1447,52.8,69.2,78.3,76.3,161,472,582,590,305,280,256,174
343,708.4,1121,1219,1248,1289,46.8,52.3,55,58.4,174,515,637,628,300,249,223,175
344,52535,1162,1176,1197,1179,49.4,47.6,47.1,59.5,180,439,537,541,166,278,215,181
345,3.0507,1553,1610,1581,1420,88.2,93.1,95.9,112.1,161,390,526,535,204,142,116,94
346,7.9662,1399,1597,1552,1481,77.7,91.3,101.4,86.5,159,430,529,542,273,222,214,157
347,41.919,1256,1525,1510,1513,68.7,79.1,96.1,75.5,161,472,582,590,337,270,246,179
348,583.83,1123,1260,1271,1295,46.8,54.6,67.6,67,174,515,637,628,308,240,192,165
349,31807,1171,1191,1202,1206,45.1,48.4,54.5,63.3,180,439,537,541,184,310,266,203
350,4.3296,1525,1595,1533,1533,99.4,92.8,85.9,109.2,150,234,274,279,200,157,157,115
351,26.892,1528,1624,1570,1483,105.7,89.6,90.6,109.6,174,287,356,345,199,169,134,112
352,2.8028,1534,1625,1572,1436,96.3,91.3,97.2,102.9,165,398,477,467,212,185,139,105
353,5.6727,1428,1618,1560,1475,75.1,90,104.5,79.8,147,532,622,621,223,207,147,131
354,26.843,1294,1558,1526,1497,70.1,80.1,99.3,73,152,593,723,722,392,226,171,137
355,569.46,1144,1299,1308,1312,52.1,56.1,69.1,68.2,172,578,708,687,329,243,187,151
356,43083,1177,1218,1237,1236,45.8,50,55.7,62.6,181,461,580,579,216,316,290,218
357,1.0728e+06,1252,1224,1251,1256,49.4,48.2,50.1,55.1,166,422,532,541,143,163,153,124
358,1.9876,1542,1629,1547,1570,99.5,90.9,94.2,108,150,234,274,279,206,193,188,154
359,3.7386,1515,1642,1562,1514,107.4,84.7,97.5,101.2,174,287,356,345,193,168,143,127
360,2.0838,1506,1636,1566,1473,104.8,83.7,100.3,93.2,165,398,477,467,191,159,126,105
361,5.6815,1429,1610,1552,1474,74.1,86.5,102.6,76.3,147,532,622,621,250,140,119,90
362,24.585,1323,1555,1522,1460,65.9,80,95.6,71.7,152,593,723,722,396,228,185,128
363,751.7,1176,1336,1354,1309,56.7,58.7,67.6,67,172,578,708,687,351,231,189,148
364,69810,1186,1255,1284,1268,50.4,51.6,55.9,59.9,181,461,580,579,201,270,246,197
365,2.4762e+06,1243,1246,1284,1298,50.2,50.3,50.8,52.8,166,422,532,541,152,157,140,100
366,0.88804,1631,1877,1827,1834,113.7,102.7,137.1,151,117,53,40,53,189,181,163,151
367,0.67714,1566,1770,1759,1762,96.6,92.4,128.1,125,156,147,131,137,190,157,142,133
368,0.91563,1507,1656,1622,1599,94.1,85.1,109.7,99.5,149,325,397,412,195,149,141,110
369,3.6842,1409,1568,1537,1524,83,79.8,89.8,85.7,141,474,596,617,266,148,143,101
370,28.823,1346,1519,1491,1439,67.3,77.7,84.7,84.3,160,609,715,732,391,235,189,132
371,829.29,1230,1388,1406,1296,55.3,63.5,67.7,65.4,172,572,660,666,327,227,179,138
372,91802,1212,1332,1359,1309,58.7,54.6,60.8,54.7,173,496,559,582,157,256,228,187
373,3.2759e+06,1252,1304,1322,1341,62,50.8,57.6,53.1,154,420,506,517,132,156,140,103
374,1.8834,1406,1554,1536,1572,83.6,80.1,85.6,97.4,141,474,596,617,310,165,119,102
375,17.338,1342,1518,1481,1471,71.7,77.4,82.1,97.3,160,609,715,732,431,267,205,157
376,291.71,1230,1398,1395,1313,53,64.1,69.7,68.4,172,572,660,666,322,242,193,147
377,1.156e+05,1209,1346,1357,1312,56.2,55.1,64,55.4,173,496,559,582,143,254,238,182
378,1.8676e+06,1249,1317,1313,1339,64.4,50.5,61.7,53.9,154,420,506,517,118,158,130,102
379,0.76717,1411,1558,1537,1635,77.9,84,83.4,110.4,140,365,580,619,353,198,137,110
380,5.1705,1337,1537,1482,1527,73.3,79.4,80.7,109.2,174,515,665,677,377,302,262,210
381,43.411,1209,1407,1376,1332,53.6,65,69.7,73.5,179,500,603,618,299,212,179,133
382,5.1533e+15,1194,1344,1331,1305,52.1,56.6,64.7,59.8,161,471,552,569,134,231,219,173
383,3.0207e+05,1245,1309,1291,1311,60.2,51.4,63,57.3,133,393,509,516,142,151,132,116
384,0.29494,1436,1609,1550,1733,75.9,97.6,88.9,141.8,140,365,580,619,340,257,213,163
385,1.5255,1340,1582,1525,1627,68.7,87.9,83.4,120.3,174,515,665,677,316,295,256,212
386,7.191,1206,1406,1375,1387,61.4,66.3,67.8,78.6,179,500,603,618,269,208,160,109
387,52.523,1213,1326,1307,1298,54.8,58.7,61.8,73.1,161,471,552,569,124,220,194,179
388,198.19,1303,1291,1276,1232,54.6,54.3,57.5,71.7,133,393,509,516,181,139,142,126
389,0.69345,1347,1596,1555,1619,69,92.2,90.4,115.3,186,530,683,693,337,279,232,190
390,2.3186,1223,1388,1393,1398,62.8,64.8,67.5,74,192,491,591,605,234,217,176,114
391,5.0129,1250,1316,1323,1311,59.3,58.3,60.9,72.5,151,441,560,576,129,174,174,165
392,3.2728,1362,1294,1293,1216,58.6,55.1,56.4,72.3,113,360,482,491,194,117,124,105
393,57.296,1468,1688,1685,1777,76.4,103.9,109.8,73.1,167,266,313,321,210,186,144,122
394,1.8311,1409,1596,1622,1771,67.8,90.1,90.9,69.8,182,297,369,357,207,190,162,153
395,3.1814,1287,1457,1528,1550,59.1,68.9,73.4,77.5,197,418,498,468,165,184,143,130
396,164.82,1429,1565,1552,1589,77.1,96.9,97.2,69.3,157,334,442,455,211,183,171,130
397,50.417,1344,1505,1489,1555,72.5,88.5,92.4,72.7,185,303,437,445,231,172,154,133
398,6.5605,1220,1365,1357,1442,59.5,64.4,74.2,85.1,197,430,526,526,190,200,169,138
399,24.638,1178,1322,1328,1453,55.1,56.3,67.4,77.9,194,557,618,603,175,213,185,150
400,1526,1090,1253,1259,1401,46.7,52,55.3,56.9,195,562,621,625,115,102,86,90
401,3.1004,1474,1558,1526,1518,79.1,84.4,92.8,74.1,157,334,442,455,218,183,166,148
402,193,1394,1526,1488,1493,81.4,84,94.5,78.9,185,303,437,445,217,155,141,118
403,153.4,1236,1404,1373,1424,60.6,70.8,81.1,89.3,197,430,526,526,193,187,164,124
404,85.534,1177,1341,1335,1435,52.1,60.9,71,76.2,194,557,618,603,200,217,172,151
405,11934,1112,1228,1253,1343,48.6,51.5,53.2,56.1,195,562,621,625,129,107,95,101
406,2.9724,1520,1574,1546,1479,81.5,79.5,91.6,87.8,158,393,543,549,222,188,153,134
407,4.9705,1469,1565,1531,1452,85.6,82.7,94.6,91.5,174,368,537,543,173,151,126,107
408,65.501,1285,1475,1447,1437,66.9,79.6,88.4,91,171,490,585,591,202,150,120,119
409,199.69,1193,1397,1390,1447,52.8,69.2,78.3,76.3,175,542,632,631,225,205,175,138
410,14621,1121,1219,1248,1289,46.8,52.3,55,58.4,177,494,602,623,138,128,128,106
411,5.098,1553,1610,1581,1420,88.2,93.1,95.9,112.1,174,368,537,543,187,143,110,103
412,15.74,1399,1597,1552,1481,77.7,91.3,101.4,86.5,171,490,585,591,189,147,139,122
413,175.59,1256,1525,1510,1513,68.7,79.1,96.1,75.5,175,542,632,631,266,210,191,143
414,14254,1123,1260,1271,1295,46.8,54.6,67.6,67,177,494,602,623,131,165,154,116
415,8.3235e+05,1171,1191,1202,1206,45.1,48.4,54.5,63.3,163,359,478,523,108,232,206,160
416,12.242,1525,1595,1533,1533,99.4,92.8,85.9,109.2,145,307,382,395,234,175,181,131
417,41562,1528,1624,1570,1483,105.7,89.6,90.6,109.6,171,285,366,396,247,206,190,153
418,4.8846,1534,1625,1572,1436,96.3,91.3,97.2,102.9,173,357,470,476,215,197,176,123
419,11.372,1428,1618,1560,1475,75.1,90,104.5,79.8,156,523,633,628,180,188,178,136
420,85.064,1294,1558,1526,1497,70.1,80.1,99.3,73,163,517,653,658,324,220,181,138
421,17568,1144,1299,1308,1312,52.1,56.1,69.1,68.2,174,408,585,610,139,248,202,174
422,2.2736e+06,1177,1218,1237,1236,45.8,50,55.7,62.6,148,351,522,557,114,261,240,201
423,1.9118e+07,1252,1224,1251,1256,49.4,48.2,50.1,55.1,131,354,457,466,120,171,173,151
424,2.0693,1542,1629,1547,1570,99.5,90.9,94.2,108,145,307,382,395,246,180,156,121
425,2309.4,1515,1642,1562,1514,107.4,84.7,97.5,101.2,171,285,366,396,262,212,191,143
426,726.68,1506,1636,1566,1473,104.8,83.7,100.3,93.2,173,357,470,476,185,201,167,128
427,10.306,1429,1610,1552,1474,74.1,86.5,102.6,76.3,156,523,633,628,192,158,138,108
428,77,1323,1555,1522,1460,65.9,80,95.6,71.7,163,517,653,658,321,230,182,136
429,18629,1176,1336,1354,1309,56.7,58.7,67.6,67,174,408,585,610,160,254,211,190
430,4.4972e+06,1186,1255,1284,1268,50.4,51.6,55.9,59.9,148,351,522,557,101,235,219,184
431,1.2131e+08,1243,1246,1284,1298,50.2,50.3,50.8,52.8,131,354,457,466,121,152,132,120
432,0.8893,1631,1877,1827,1834,113.7,102.7,137.1,151,144,138,149,172,198,148,128,113
433,0.91455,1566,1770,1759,1762,96.6,92.4,128.1,125,169,189,183,223,209,166,136,119
434,1.8596,1507,1656,1622,1599,94.1,85.1,109.7,99.5,159,333,382,401,166,173,145,128
435,7.9029,1409,1568,1537,1524,83,79.8,89.8,85.7,151,395,522,546,166,141,126,109
436,110.4,1346,1519,1491,1439,67.3,77.7,84.7,84.3,156,427,558,583,302,215,183,133
437,12865,1230,1388,1406,1296,55.3,63.5,67.7,65.4,177,364,548,571,157,221,223,171
438,2.7362e+06,1212,1332,1359,1309,58.7,54.6,60.8,54.7,148,358,520,542,101,212,204,161
439,8.8416e+07,1252,1304,1322,1341,62,50.8,57.6,53.1,125,357,454,448,141,128,118,90
440,0.39313,1599,1871,1890,1875,96.5,110.6,139.1,151.1,169,189,183,223,198,175,169,143
441,0.86838,1525,1669,1668,1760,86,95.7,112.7,114.9,159,333,382,401,181,182,178,149
442,4.2019,1406,1554,1536,1572,83.6,80.1,85.6,97.4,151,395,522,546,206,145,139,122
443,69.62,1342,1518,1481,1471,71.7,77.4,82.1,97.3,156,427,558,583,333,248,207,163
444,3160.2,1230,1398,1395,1313,53,64.1,69.7,68.4,177,364,548,571,126,232,215,179
445,8.3946e+15,1209,1346,1357,1312,56.2,55.1,64,55.4,148,358,520,542,94,206,205,154
446,1.5171e+07,1249,1317,1313,1339,64.4,50.5,61.7,53.9,125,357,454,448,163,134,133,92
447,0.5346,1530,1726,1746,1816,85.4,105.2,108.8,131.2,133,387,486,505,238,148,144,129
448,1.5581,1411,1558,1537,1635,77.9,84,83.4,110.4,155,261,445,494,284,198,164,134
449,12.982,1337,1537,1482,1527,73.3,79.4,80.7,109.2,164,328,494,526,298,295,255,224
450,198.19,1209,1407,1376,1332,53.6,65,69.7,73.5,169,322,519,546,103,207,172,152
451,8014.7,1194,1344,1331,1305,52.1,56.6,64.7,59.8,144,353,492,495,103,188,188,144
452,7.453e+05,1245,1309,1291,1311,60.2,51.4,63,57.3,121,331,425,425,191,126,131,100
453,0.67225,1436,1609,1550,1733,75.9,97.6,88.9,141.8,155,261,445,494,297,268,214,181
454,3.0087,1340,1582,1525,1627,68.7,87.9,83.4,120.3,164,328,494,526,240,289,253,220
455,12.518,1206,1406,1375,1387,61.4,66.3,67.8,78.6,169,322,519,546,117,182,154,113
456,31.604,1213,1326,1307,1298,54.8,58.7,61.8,73.1,144,353,492,495,132,153,145,141
457,30.553,1303,1291,1276,1232,54.6,54.3,57.5,71.7,121,331,425,425,226,99,103,103
458,1.6136,1347,1596,1555,1619,69,92.2,90.4,115.3,178,365,556,595,243,297,245,200
459,3.1118,1223,1388,1393,1398,62.8,64.8,67.5,74,159,345,523,560,115,182,163,124
460,2.2676,1250,1316,1323,1311,59.3,58.3,60.9,72.5,124,359,452,465,162,111,110,124
461,0.53356,1362,1294,1293,1216,58.6,55.1,56.4,72.3,108,259,301,312,253,103,91,93
462,4.6992,1468,1688,1685,1777,76.4,103.9,109.8,73.1,183,368,440,421,203,149,102,86
463,1.2765,1409,1596,1622,1771,67.8,90.1,90.9,69.8,185,417,493,474,205,141,128,118
464,3.3729,1287,1457,1528,1550,59.1,68.9,73.4,77.5,199,422,489,484,166,153,123,117
465,645.76,1429,1565,1552,1589,77.1,96.9,97.2,69.3,185,378,490,488,194,157,138,116
466,9.0315,1344,1505,1489,1555,72.5,88.5,92.4,72.7,190,398,522,518,201,159,153,141
467,8.3563,1220,1365,1357,1442,59.5,64.4,74.2,85.1,201,405,513,521,172,178,166,136
468,138.36,1178,1322,1328,1453,55.1,56.3,67.4,77.9,194,540,611,604,133,147,143,126
469,1.5347,1474,1558,1526,1518,79.1,84.4,92.8,74.1,185,378,490,488,206,174,150,138
470,13.331,1394,1526,1488,1493,81.4,84,94.5,78.9,190,398,522,518,207,182,159,140
471,21.67,1236,1404,1373,1424,60.6,70.8,81.1,89.3,201,405,513,521,181,196,175,131
472,700.06,1177,1341,1335,1435,52.1,60.9,71,76.2,194,540,611,604,134,152,150,119
473,1.8715,1520,1574,1546,1479,81.5,79.5,91.6,87.8,175,382,534,532,218,186,149,136
474,4.7618,1469,1565,1531,1452,85.6,82.7,94.6,91.5,182,396,534,529,194,189,152,128
475,34.963,1285,1475,1447,1437,66.9,79.6,88.4,91,183,462,575,572,195,181,147,140
476,1501.7,1193,1397,1390,1447,52.8,69.2,78.3,76.3,183,558,631,623,123,159,161,135
477,5.7715,1553,1610,1581,1420,88.2,93.1,95.9,112.1,182,396,534,529,199,187,152,125
478,32.177,1399,1597,1552,1481,77.7,91.3,101.4,86.5,183,462,575,572,179,179,162,140
479,1440.3,1256,1525,1510,1513,68.7,79.1,96.1,75.5,183,558,631,623,123,156,142,133
480,2.5862e+05,1123,1260,1271,1295,46.8,54.6,67.6,67,180,480,574,560,76,109,121,85
481,1.8345e+07,1171,1191,1202,1206,45.1,48.4,54.5,63.3,144,348,467,458,109,106,110,76
482,2.015,1525,1595,1533,1533,99.4,92.8,85.9,109.2,158,384,503,495,207,178,158,136
483,69196,1528,1624,1570,1483,105.7,89.6,90.6,109.6,171,353,481,475,224,197,173,149
484,6.0402,1534,1625,1572,1436,96.3,91.3,97.2,102.9,187,416,532,529,206,207,171,140
485,29.411,1428,1618,1560,1475,75.1,90,104.5,79.8,178,544,628,614,156,191,178,145
486,968.97,1294,1558,1526,1497,70.1,80.1,99.3,73,182,563,643,646,139,145,142,110
487,6.651e+05,1144,1299,1308,1312,52.1,56.1,69.1,68.2,178,448,567,564,82,137,124,105
488,2.0587e+08,1177,1218,1237,1236,45.8,50,55.7,62.6,133,331,480,491,117,99,84,83
489,3.4012e+07,1252,1224,1251,1256,49.4,48.2,50.1,55.1,119,337,435,459,292,128,98,102
490,1.0231,1542,1629,1547,1570,99.5,90.9,94.2,108,158,384,503,495,238,199,193,156
491,12342,1515,1642,1562,1514,107.4,84.7,97.5,101.2,171,353,481,475,247,208,202,163
492,7217.4,1506,1636,1566,1473,104.8,83.7,100.3,93.2,187,416,532,529,197,197,181,153
493,30.835,1429,1610,1552,1474,74.1,86.5,102.6,76.3,178,544,628,614,170,152,144,121
494,1129.3,1323,1555,1522,1460,65.9,80,95.6,71.7,182,563,643,646,138,142,128,97
495,6.0529e+05,1176,1336,1354,1309,56.7,58.7,67.6,67,178,448,567,564,101,148,126,124
496,8.1185e+08,1186,1255,1284,1268,50.4,51.6,55.9,59.9,133,331,480,491,118,124,107,103
497,1.6106e+08,1243,1246,1284,1298,50.2,50.3,50.8,52.8,119,337,435,459,307,133,107,91
498,0.52528,1631,1877,1827,1834,113.7,102.7,137.1,151,169,242,292,297,201,175,163,134
499,2.7022,1566,1770,1759,1762,96.6,92.4,128.1,125,170,314,377,389,200,175,159,130
500,14.639,1507,1656,1622,1599,94.1,85.1,109.7,99.5,184,473,530,544,176,156,161,127
501,31.792,1409,1568,1537,1524,83,79.8,89.8,85.7,179,496,570,585,146,120,118,102
502,1937.6,1346,1519,1491,1439,67.3,77.7,84.7,84.3,174,521,600,612,125,114,93,81
503,1.325e+05,1230,1388,1406,1296,55.3,63.5,67.7,65.4,159,461,583,588,105,136,144,116
504,1.5913e+08,1212,1332,1359,1309,58.7,54.6,60.8,54.7,114,348,506,516,130,127,136,106
505,1.2603e+06,1252,1304,1322,1341,62,50.8,57.6,53.1,117,349,473,492,300,115,105,82
506,0.4313,1599,1871,1890,1875,96.5,110.6,139.1,151.1,170,314,377,389,178,150,131,108
507,1.7338,1525,1669,1668,1760,86,95.7,112.7,114.9,184,473,530,544,164,142,139,116
508,16.595,1406,1554,1536,1572,83.6,80.1,85.6,97.4,179,496,570,585,155,113,123,101
509,1149,1342,1518,1481,1471,71.7,77.4,82.1,97.3,174,521,600,612,115,105,107,93
510,19091,1230,1398,1395,1313,53,64.1,69.7,68.4,159,461,583,588,90,130,127,112
511,1.7712e+06,1209,1346,1357,1312,56.2,55.1,64,55.4,114,348,506,516,142,116,105,92
512,5524.9,1249,1317,1313,1339,64.4,50.5,61.7,53.9,117,349,473,492,326,118,82,78
513,1.1258,1530,1726,1746,1816,85.4,105.2,108.8,131.2,174,528,602,614,180,129,121,102
514,4.8141,1411,1558,1537,1635,77.9,84,83.4,110.4,170,387,537,568,193,164,152,120
515,44,1337,1537,1482,1527,73.3,79.4,80.7,109.2,164,445,579,570,78,130,148,132
516,425.03,1209,1407,1376,1332,53.6,65,69.7,73.5,136,441,591,582,70,122,94,97
517,1322.5,1194,1344,1331,1305,52.1,56.6,64.7,59.8,106,351,472,459,147,122,81,80
518,311.43,1245,1309,1291,1311,60.2,51.4,63,57.3,115,338,410,399,347,135,93,83
519,2.8843,1436,1609,1550,1733,75.9,97.6,88.9,141.8,170,387,537,568,191,236,202,174
520,6.8148,1340,1582,1525,1627,68.7,87.9,83.4,120.3,164,445,579,570,68,131,140,142
521,11.159,1206,1406,1375,1387,61.4,66.3,67.8,78.6,136,441,591,582,119,122,108,83
522,12.424,1213,1326,1307,1298,54.8,58.7,61.8,73.1,106,351,472,459,205,123,110,80
523,6.1654,1303,1291,1276,1232,54.6,54.3,57.5,71.7,115,338,410,399,327,175,148,96
524,3.6234,1347,1596,1555,1619,69,92.2,90.4,115.3,160,449,596,588,101,136,124,117
525,2.8462,1223,1388,1393,1398,62.8,64.8,67.5,74,122,408,521,517,167,126,116,86
526,0.99308,1250,1316,1323,1311,59.3,58.3,60.9,72.5,118,302,313,305,255,109,98,78
527,0.094433,1362,1294,1293,1216,58.6,55.1,56.4,72.3,114,252,220,208,310,224,184,129
528,0.51708,1429,1565,1552,1589,77.1,96.9,97.2,69.3,187,575,673,662,230,192,154,133
529,0.96832,1344,1505,1489,1555,72.5,88.5,92.4,72.7,194,476,604,602,193,189,165,154
530,4.8196,1220,1365,1357,1442,59.5,64.4,74.2,85.1,193,517,606,599,120,186,144,133
531,607.57,1178,1322,1328,1453,55.1,56.3,67.4,77.9,169,504,579,592,126,147,127,120
532,0.61592,1474,1558,1526,1518,79.1,84.4,92.8,74.1,187,575,673,662,236,179,153,128
533,1.7984,1394,1526,1488,1493,81.4,84,94.5,78.9,194,476,604,602,201,187,175,149
534,15.32,1236,1404,1373,1424,60.6,70.8,81.1,89.3,193,517,606,599,136,175,177,141
535,4258.7,1177,1341,1335,1435,52.1,60.9,71,76.2,169,504,579,592,124,138,161,111
536,0.82138,1520,1574,1546,1479,81.5,79.5,91.6,87.8,183,527,642,643,232,181,168,120
537,2.8526,1469,1565,1531,1452,85.6,82.7,94.6,91.5,178,468,597,596,192,187,176,128
538,27.293,1285,1475,1447,1437,66.9,79.6,88.4,91,183,543,652,635,136,166,167,126
539,7908.3,1193,1397,1390,1447,52.8,69.2,78.3,76.3,155,556,613,614,104,134,143,112
540,3.7478,1553,1610,1581,1420,88.2,93.1,95.9,112.1,178,468,597,596,195,187,157,135
541,44.618,1399,1597,1552,1481,77.7,91.3,101.4,86.5,183,543,652,635,125,170,159,137
542,11649,1256,1525,1510,1513,68.7,79.1,96.1,75.5,155,556,613,614,108,131,114,116
543,1.0368,1525,1595,1533,1533,99.4,92.8,85.9,109.2,173,478,575,576,243,173,140,130
544,2.9612,1528,1624,1570,1483,105.7,89.6,90.6,109.6,184,515,618,619,228,200,155,132
545,4.326,1534,1625,1572,1436,96.3,91.3,97.2,102.9,186,511,618,606,199,210,172,148
546,85.583,1428,1618,1560,1475,75.1,90,104.5,79.8,182,615,705,666,126,197,170,152
547,15204,1294,1558,1526,1497,70.1,80.1,99.3,73,155,592,655,643,119,141,134,111
548,1.1822e+06,1144,1299,1308,1312,52.1,56.1,69.1,68.2,140,425,541,534,125,115,127,104
549,3.6517e+07,1177,1218,1237,1236,45.8,50,55.7,62.6,123,352,483,484,293,117,120,101
550,0.39605,1542,1629,1547,1570,99.5,90.9,94.2,108,173,478,575,576,224,164,142,123
551,781.04,1515,1642,1562,1514,107.4,84.7,97.5,101.2,184,515,618,619,226,189,172,128
552,3011.1,1506,1636,1566,1473,104.8,83.7,100.3,93.2,186,511,618,606,189,195,177,144
